编号	名字	等级需求	图标	光影等级	套装样式	品质	金币	元宝	描述	升等费用	精炼几率	精炼费用	升级费用	种族要求	装备类型	物理防御	魔法防御	闪避	移动时间增加	格档	附加物理防御	附加魔法防御	物防加成（等级）	物防加成（强壮）	物防加成（敏捷）	物防加成（智慧）	魔防加成（等级）	魔防加成（强壮）	魔防加成（敏捷）	魔防加成（智慧）	附加生命上限	附加魔法上限
1110000707	天鹰皮甲+7	72	7	0	2	0	3796	0	有着天鹰徽章的军队统一皮甲	6500	10000	11000	0	0	1	121	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1110000708	天鹰皮甲+8	72	7	0	2	0	3796	0	有着天鹰徽章的军队统一皮甲	7000	10000	11000	0	0	1	125	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1110000709	天鹰皮甲+9	72	7	0	2	0	3796	0	有着天鹰徽章的军队统一皮甲	7500	10000	11000	0	0	1	129	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1110000710	天鹰皮甲+10	72	7	0	2	0	3796	0	有着天鹰徽章的军队统一皮甲	0	10000	11000	0	0	1	133	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1110010700	精品天鹰皮甲	72	7	0	2	1	3796	0	有着天鹰徽章的军队统一皮甲	3000	0	0	0	0	1	93	56	0	0	0	31	18	0	0	0	0	0	0	0	0	0	0
1110010701	精品天鹰皮甲+1	72	7	0	2	1	3796	0	有着天鹰徽章的军队统一皮甲	3500	0	0	0	0	1	97	60	0	0	0	32	20	0	0	0	0	0	0	0	0	0	0
1110010702	精品天鹰皮甲+2	72	7	0	2	1	3796	0	有着天鹰徽章的军队统一皮甲	4000	0	0	0	0	1	101	64	0	0	0	33	21	0	0	0	0	0	0	0	0	0	0
1110010703	精品天鹰皮甲+3	72	7	1	2	1	3796	0	有着天鹰徽章的军队统一皮甲	4500	0	0	0	0	1	105	68	0	0	0	35	22	0	0	0	0	0	0	0	0	0	0
1110010704	精品天鹰皮甲+4	72	7	1	2	1	3796	0	有着天鹰徽章的军队统一皮甲	5000	1000	13000	0	0	1	109	72	0	0	0	36	24	0	0	0	0	0	0	0	0	0	0
1110010705	精品天鹰皮甲+5	72	7	2	2	1	3796	0	有着天鹰徽章的军队统一皮甲	5500	3000	13000	0	0	1	113	76	0	0	0	37	25	0	0	0	0	0	0	0	0	0	0
1110010706	精品天鹰皮甲+6	72	7	2	2	1	3796	0	有着天鹰徽章的军队统一皮甲	6000	5000	13000	0	0	1	117	80	0	0	0	39	26	0	0	0	0	0	0	0	0	0	0
1110010707	精品天鹰皮甲+7	72	7	2	2	1	3796	0	有着天鹰徽章的军队统一皮甲	6500	7000	13000	0	0	1	121	84	0	0	0	40	28	0	0	0	0	0	0	0	0	0	0
1110010708	精品天鹰皮甲+8	72	7	3	2	1	3796	0	有着天鹰徽章的军队统一皮甲	7000	8000	13000	0	0	1	125	88	0	0	0	41	29	0	0	0	0	0	0	0	0	0	0
1110010709	精品天鹰皮甲+9	72	7	3	2	1	3796	0	有着天鹰徽章的军队统一皮甲	7500	9000	13000	0	0	1	129	92	0	0	0	43	30	0	0	0	0	0	0	0	0	0	0
1110010710	精品天鹰皮甲+10	72	7	4	2	1	3796	0	有着天鹰徽章的军队统一皮甲	0	10000	13000	0	0	1	133	96	0	0	0	44	32	0	0	0	0	0	0	0	0	0	0
1110020700	极品天鹰皮甲	72	7	0	2	2	3796	0	有着天鹰徽章的军队统一皮甲	3000	0	0	0	0	1	93	56	0	0	0	31	18	2	0	0	0	2	0	0	0	0	0
1110020701	极品天鹰皮甲+1	72	7	0	2	2	3796	0	有着天鹰徽章的军队统一皮甲	3500	0	0	0	0	1	97	60	0	0	0	32	20	2	0	0	0	2	0	0	0	0	0
1110020702	极品天鹰皮甲+2	72	7	0	2	2	3796	0	有着天鹰徽章的军队统一皮甲	4000	0	0	0	0	1	101	64	0	0	0	33	21	2	0	0	0	2	0	0	0	0	0
1110020703	极品天鹰皮甲+3	72	7	2	2	2	3796	0	有着天鹰徽章的军队统一皮甲	4500	0	0	0	0	1	105	68	0	0	0	35	22	2	0	0	0	2	0	0	0	0	0
1110020704	极品天鹰皮甲+4	72	7	2	2	2	3796	0	有着天鹰徽章的军队统一皮甲	5000	0	0	0	0	1	109	72	0	0	0	36	24	2	0	0	0	2	0	0	0	0	0
1110020705	极品天鹰皮甲+5	72	7	3	2	2	3796	0	有着天鹰徽章的军队统一皮甲	5500	500	15000	0	0	1	113	76	0	0	0	37	25	2	0	0	0	2	0	0	0	0	0
1110020706	极品天鹰皮甲+6	72	7	3	2	2	3796	0	有着天鹰徽章的军队统一皮甲	6000	700	15000	0	0	1	117	80	0	0	0	39	26	2	0	0	0	2	0	0	0	0	0
1110020707	极品天鹰皮甲+7	72	7	3	2	2	3796	0	有着天鹰徽章的军队统一皮甲	6500	900	15000	0	0	1	121	84	0	0	0	40	28	2	0	0	0	2	0	0	0	0	0
1110020708	极品天鹰皮甲+8	72	7	4	2	2	3796	0	有着天鹰徽章的军队统一皮甲	7000	1100	15000	0	0	1	125	88	0	0	0	41	29	2	0	0	0	2	0	0	0	0	0
1110020709	极品天鹰皮甲+9	72	7	4	2	2	3796	0	有着天鹰徽章的军队统一皮甲	7500	1300	15000	0	0	1	129	92	0	0	0	43	30	2	0	0	0	2	0	0	0	0	0
1110020710	极品天鹰皮甲+10	72	7	5	2	2	3796	0	有着天鹰徽章的军队统一皮甲	0	1500	15000	0	0	1	133	96	0	0	0	44	32	2	0	0	0	2	0	0	0	0	0
1110030700	完美天鹰皮甲	72	7	0	2	3	2160000	84	有着天鹰徽章的军队统一皮甲	3000	0	0	384	0	1	93	56	0	0	0	31	18	2	0	10	0	2	0	0	10	350	210
1110030701	完美天鹰皮甲+1	72	7	0	2	3	2160000	84	有着天鹰徽章的军队统一皮甲	3500	0	0	384	0	1	97	60	0	0	0	32	20	2	0	10	0	2	0	0	10	355	210
1110030702	完美天鹰皮甲+2	72	7	0	2	3	2160000	84	有着天鹰徽章的军队统一皮甲	4000	0	0	384	0	1	101	64	0	0	0	33	21	2	0	10	0	2	0	0	10	360	210
1110030703	完美天鹰皮甲+3	72	7	3	2	3	2160000	84	有着天鹰徽章的军队统一皮甲	4500	0	0	384	0	1	105	68	0	0	0	35	22	2	0	10	0	2	0	0	10	365	210
1110030704	完美天鹰皮甲+4	72	7	3	2	3	2160000	84	有着天鹰徽章的军队统一皮甲	5000	0	0	384	0	1	109	72	0	0	0	36	24	2	0	10	0	2	0	0	10	370	210
1110030705	完美天鹰皮甲+5	72	7	4	2	3	2160000	84	有着天鹰徽章的军队统一皮甲	5500	0	0	384	0	1	113	76	0	0	0	37	25	2	0	10	0	2	0	0	10	375	210
1110030706	完美天鹰皮甲+6	72	7	4	2	3	2160000	84	有着天鹰徽章的军队统一皮甲	6000	0	0	384	0	1	117	80	0	0	0	39	26	2	0	10	0	2	0	0	10	380	210
1110030707	完美天鹰皮甲+7	72	7	4	2	3	2160000	84	有着天鹰徽章的军队统一皮甲	6500	50	17000	384	0	1	121	84	0	0	0	40	28	2	0	10	0	2	0	0	10	385	210
1110030708	完美天鹰皮甲+8	72	7	5	2	3	2160000	84	有着天鹰徽章的军队统一皮甲	7000	150	17000	384	0	1	125	88	0	0	0	41	29	2	0	10	0	2	0	0	10	390	210
1110030709	完美天鹰皮甲+9	72	7	5	2	3	2160000	84	有着天鹰徽章的军队统一皮甲	7500	250	17000	384	0	1	129	92	0	0	0	43	30	2	0	10	0	2	0	0	10	395	210
1110030710	完美天鹰皮甲+10	72	7	6	2	3	2160000	84	有着天鹰徽章的军队统一皮甲	0	350	17000	384	0	1	133	96	0	0	0	44	32	2	0	10	0	2	0	0	10	400	210
1110040700	神品天鹰皮甲	72	7	0	2	4	3600000	144	有着天鹰徽章的军队统一皮甲	3000	0	0	640	0	1	93	56	0	0	0	31	18	2	10	10	10	2	10	10	10	350	210
1110040701	神品天鹰皮甲+1	72	7	0	2	4	3600000	144	有着天鹰徽章的军队统一皮甲	3500	0	0	640	0	1	97	60	0	0	0	32	20	2	10	10	10	2	10	10	10	355	210
1110040702	神品天鹰皮甲+2	72	7	0	2	4	3600000	144	有着天鹰徽章的军队统一皮甲	4000	0	0	640	0	1	101	64	0	0	0	33	21	2	10	10	10	2	10	10	10	360	210
1110040703	神品天鹰皮甲+3	72	7	4	2	4	3600000	144	有着天鹰徽章的军队统一皮甲	4500	0	0	640	0	1	105	68	0	0	0	35	22	2	10	10	10	2	10	10	10	365	210
1110040704	神品天鹰皮甲+4	72	7	4	2	4	3600000	144	有着天鹰徽章的军队统一皮甲	5000	0	0	640	0	1	109	72	0	0	0	36	24	2	10	10	10	2	10	10	10	370	210
1110040705	神品天鹰皮甲+5	72	7	5	2	4	3600000	144	有着天鹰徽章的军队统一皮甲	5500	0	0	640	0	1	113	76	0	0	0	37	25	2	10	10	10	2	10	10	10	375	210
1110040706	神品天鹰皮甲+6	72	7	5	2	4	3600000	144	有着天鹰徽章的军队统一皮甲	6000	0	0	640	0	1	117	80	0	0	0	39	26	2	10	10	10	2	10	10	10	380	210
1110040707	神品天鹰皮甲+7	72	7	5	2	4	3600000	144	有着天鹰徽章的军队统一皮甲	6500	0	0	640	0	1	121	84	0	0	0	40	28	2	10	10	10	2	10	10	10	385	210
1110040708	神品天鹰皮甲+8	72	7	6	2	4	3600000	144	有着天鹰徽章的军队统一皮甲	7000	0	0	640	0	1	125	88	0	0	0	41	29	2	10	10	10	2	10	10	10	390	210
1110040709	神品天鹰皮甲+9	72	7	6	2	4	3600000	144	有着天鹰徽章的军队统一皮甲	7500	0	0	640	0	1	129	92	0	0	0	43	30	2	10	10	10	2	10	10	10	395	210
1110040710	神品天鹰皮甲+10	72	7	7	2	4	3600000	144	有着天鹰徽章的军队统一皮甲	0	0	0	640	0	1	133	96	0	0	0	44	32	2	10	10	10	2	10	10	10	400	210
1110000800	穿云皮甲	84	8	0	2	0	5695	0	有一箭穿云神功的弓手的皮甲	4500	0	0	0	0	1	113	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1110000801	穿云皮甲+1	84	8	0	2	0	5695	0	有一箭穿云神功的弓手的皮甲	5000	0	0	0	0	1	117	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1110000802	穿云皮甲+2	84	8	0	2	0	5695	0	有一箭穿云神功的弓手的皮甲	5500	0	0	0	0	1	121	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1110000803	穿云皮甲+3	84	8	0	2	0	5695	0	有一箭穿云神功的弓手的皮甲	6000	7500	15000	0	0	1	125	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1110000804	穿云皮甲+4	84	8	0	2	0	5695	0	有一箭穿云神功的弓手的皮甲	6500	8500	15000	0	0	1	129	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1110000805	穿云皮甲+5	84	8	0	2	0	5695	0	有一箭穿云神功的弓手的皮甲	7000	9500	15000	0	0	1	133	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1110000806	穿云皮甲+6	84	8	0	2	0	5695	0	有一箭穿云神功的弓手的皮甲	7500	10000	15000	0	0	1	137	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1110000807	穿云皮甲+7	84	8	0	2	0	5695	0	有一箭穿云神功的弓手的皮甲	8000	10000	15000	0	0	1	141	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1110000808	穿云皮甲+8	84	8	0	2	0	5695	0	有一箭穿云神功的弓手的皮甲	8500	10000	15000	0	0	1	145	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1110000809	穿云皮甲+9	84	8	0	2	0	5695	0	有一箭穿云神功的弓手的皮甲	9000	10000	15000	0	0	1	149	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1110000810	穿云皮甲+10	84	8	0	2	0	5695	0	有一箭穿云神功的弓手的皮甲	0	10000	15000	0	0	1	153	106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1110010800	精品穿云皮甲	84	8	0	2	1	5695	0	有一箭穿云神功的弓手的皮甲	4500	0	0	0	0	1	113	66	0	0	0	37	22	0	0	0	0	0	0	0	0	0	0
1110010801	精品穿云皮甲+1	84	8	0	2	1	5695	0	有一箭穿云神功的弓手的皮甲	5000	0	0	0	0	1	117	70	0	0	0	39	23	0	0	0	0	0	0	0	0	0	0
1110010802	精品穿云皮甲+2	84	8	0	2	1	5695	0	有一箭穿云神功的弓手的皮甲	5500	0	0	0	0	1	121	74	0	0	0	40	24	0	0	0	0	0	0	0	0	0	0
1110010803	精品穿云皮甲+3	84	8	1	2	1	5695	0	有一箭穿云神功的弓手的皮甲	6000	0	0	0	0	1	125	78	0	0	0	41	26	0	0	0	0	0	0	0	0	0	0
1110010804	精品穿云皮甲+4	84	8	1	2	1	5695	0	有一箭穿云神功的弓手的皮甲	6500	1000	18000	0	0	1	129	82	0	0	0	43	27	0	0	0	0	0	0	0	0	0	0
1110010805	精品穿云皮甲+5	84	8	2	2	1	5695	0	有一箭穿云神功的弓手的皮甲	7000	2000	18000	0	0	1	133	86	0	0	0	44	28	0	0	0	0	0	0	0	0	0	0
1110010806	精品穿云皮甲+6	84	8	2	2	1	5695	0	有一箭穿云神功的弓手的皮甲	7500	3000	18000	0	0	1	137	90	0	0	0	45	30	0	0	0	0	0	0	0	0	0	0
1110010807	精品穿云皮甲+7	84	8	2	2	1	5695	0	有一箭穿云神功的弓手的皮甲	8000	4000	18000	0	0	1	141	94	0	0	0	47	31	0	0	0	0	0	0	0	0	0	0
1110010808	精品穿云皮甲+8	84	8	3	2	1	5695	0	有一箭穿云神功的弓手的皮甲	8500	6000	18000	0	0	1	145	98	0	0	0	48	32	0	0	0	0	0	0	0	0	0	0
1110010809	精品穿云皮甲+9	84	8	3	2	1	5695	0	有一箭穿云神功的弓手的皮甲	9000	8000	18000	0	0	1	149	102	0	0	0	49	34	0	0	0	0	0	0	0	0	0	0
1110010810	精品穿云皮甲+10	84	8	4	2	1	5695	0	有一箭穿云神功的弓手的皮甲	0	10000	18000	0	0	1	153	106	0	0	0	51	35	0	0	0	0	0	0	0	0	0	0
1110020800	极品穿云皮甲	84	8	0	2	2	5695	0	有一箭穿云神功的弓手的皮甲	4500	0	0	0	0	1	113	66	0	0	0	37	22	2	0	0	0	2	0	0	0	0	0
1110020801	极品穿云皮甲+1	84	8	0	2	2	5695	0	有一箭穿云神功的弓手的皮甲	5000	0	0	0	0	1	117	70	0	0	0	39	23	2	0	0	0	2	0	0	0	0	0
1110020802	极品穿云皮甲+2	84	8	0	2	2	5695	0	有一箭穿云神功的弓手的皮甲	5500	0	0	0	0	1	121	74	0	0	0	40	24	2	0	0	0	2	0	0	0	0	0
1110020803	极品穿云皮甲+3	84	8	2	2	2	5695	0	有一箭穿云神功的弓手的皮甲	6000	0	0	0	0	1	125	78	0	0	0	41	26	2	0	0	0	2	0	0	0	0	0
1110020804	极品穿云皮甲+4	84	8	2	2	2	5695	0	有一箭穿云神功的弓手的皮甲	6500	0	0	0	0	1	129	82	0	0	0	43	27	2	0	0	0	2	0	0	0	0	0
1110020805	极品穿云皮甲+5	84	8	3	2	2	5695	0	有一箭穿云神功的弓手的皮甲	7000	500	21000	0	0	1	133	86	0	0	0	44	28	2	0	0	0	2	0	0	0	0	0
1110020806	极品穿云皮甲+6	84	8	3	2	2	5695	0	有一箭穿云神功的弓手的皮甲	7500	700	21000	0	0	1	137	90	0	0	0	45	30	2	0	0	0	2	0	0	0	0	0
1110020807	极品穿云皮甲+7	84	8	3	2	2	5695	0	有一箭穿云神功的弓手的皮甲	8000	900	21000	0	0	1	141	94	0	0	0	47	31	2	0	0	0	2	0	0	0	0	0
1110020808	极品穿云皮甲+8	84	8	4	2	2	5695	0	有一箭穿云神功的弓手的皮甲	8500	1100	21000	0	0	1	145	98	0	0	0	48	32	2	0	0	0	2	0	0	0	0	0
1110020809	极品穿云皮甲+9	84	8	4	2	2	5695	0	有一箭穿云神功的弓手的皮甲	9000	1300	21000	0	0	1	149	102	0	0	0	49	34	2	0	0	0	2	0	0	0	0	0
1110020810	极品穿云皮甲+10	84	8	5	2	2	5695	0	有一箭穿云神功的弓手的皮甲	0	1500	21000	0	0	1	153	106	0	0	0	51	35	2	0	0	0	2	0	0	0	0	0
1110030800	完美穿云皮甲	84	8	0	2	3	3120000	109	有一箭穿云神功的弓手的皮甲	4500	0	0	480	0	1	113	66	0	0	0	37	22	2	0	10	0	2	0	0	10	400	240
1110030801	完美穿云皮甲+1	84	8	0	2	3	3120000	109	有一箭穿云神功的弓手的皮甲	5000	0	0	480	0	1	117	70	0	0	0	39	23	2	0	10	0	2	0	0	10	405	240
1110030802	完美穿云皮甲+2	84	8	0	2	3	3120000	109	有一箭穿云神功的弓手的皮甲	5500	0	0	480	0	1	121	74	0	0	0	40	24	2	0	10	0	2	0	0	10	410	240
1110030803	完美穿云皮甲+3	84	8	3	2	3	3120000	109	有一箭穿云神功的弓手的皮甲	6000	0	0	480	0	1	125	78	0	0	0	41	26	2	0	10	0	2	0	0	10	415	240
1110030804	完美穿云皮甲+4	84	8	3	2	3	3120000	109	有一箭穿云神功的弓手的皮甲	6500	0	0	480	0	1	129	82	0	0	0	43	27	2	0	10	0	2	0	0	10	420	240
1110030805	完美穿云皮甲+5	84	8	4	2	3	3120000	109	有一箭穿云神功的弓手的皮甲	7000	0	0	480	0	1	133	86	0	0	0	44	28	2	0	10	0	2	0	0	10	425	240
1110030806	完美穿云皮甲+6	84	8	4	2	3	3120000	109	有一箭穿云神功的弓手的皮甲	7500	0	0	480	0	1	137	90	0	0	0	45	30	2	0	10	0	2	0	0	10	430	240
1110030807	完美穿云皮甲+7	84	8	4	2	3	3120000	109	有一箭穿云神功的弓手的皮甲	8000	50	24000	480	0	1	141	94	0	0	0	47	31	2	0	10	0	2	0	0	10	435	240
1110030808	完美穿云皮甲+8	84	8	5	2	3	3120000	109	有一箭穿云神功的弓手的皮甲	8500	150	24000	480	0	1	145	98	0	0	0	48	32	2	0	10	0	2	0	0	10	440	240
1110030809	完美穿云皮甲+9	84	8	5	2	3	3120000	109	有一箭穿云神功的弓手的皮甲	9000	250	24000	480	0	1	149	102	0	0	0	49	34	2	0	10	0	2	0	0	10	445	240
1110030810	完美穿云皮甲+10	84	8	6	2	3	3120000	109	有一箭穿云神功的弓手的皮甲	0	350	24000	480	0	1	153	106	0	0	0	51	35	2	0	10	0	2	0	0	10	450	240
1110040800	神品穿云皮甲	84	8	0	2	4	5200000	182	有一箭穿云神功的弓手的皮甲	4500	0	0	800	0	1	113	66	0	0	0	37	22	2	10	10	10	2	10	10	10	400	240
1110040801	神品穿云皮甲+1	84	8	0	2	4	5200000	182	有一箭穿云神功的弓手的皮甲	5000	0	0	800	0	1	117	70	0	0	0	39	23	2	10	10	10	2	10	10	10	405	240
1110040802	神品穿云皮甲+2	84	8	0	2	4	5200000	182	有一箭穿云神功的弓手的皮甲	5500	0	0	800	0	1	121	74	0	0	0	40	24	2	10	10	10	2	10	10	10	410	240
1110040803	神品穿云皮甲+3	84	8	4	2	4	5200000	182	有一箭穿云神功的弓手的皮甲	6000	0	0	800	0	1	125	78	0	0	0	41	26	2	10	10	10	2	10	10	10	415	240
1110040804	神品穿云皮甲+4	84	8	4	2	4	5200000	182	有一箭穿云神功的弓手的皮甲	6500	0	0	800	0	1	129	82	0	0	0	43	27	2	10	10	10	2	10	10	10	420	240
1110040805	神品穿云皮甲+5	84	8	5	2	4	5200000	182	有一箭穿云神功的弓手的皮甲	7000	0	0	800	0	1	133	86	0	0	0	44	28	2	10	10	10	2	10	10	10	425	240
1110040806	神品穿云皮甲+6	84	8	5	2	4	5200000	182	有一箭穿云神功的弓手的皮甲	7500	0	0	800	0	1	137	90	0	0	0	45	30	2	10	10	10	2	10	10	10	430	240
1110040807	神品穿云皮甲+7	84	8	5	2	4	5200000	182	有一箭穿云神功的弓手的皮甲	8000	0	0	800	0	1	141	94	0	0	0	47	31	2	10	10	10	2	10	10	10	435	240
1110040808	神品穿云皮甲+8	84	8	6	2	4	5200000	182	有一箭穿云神功的弓手的皮甲	8500	0	0	800	0	1	145	98	0	0	0	48	32	2	10	10	10	2	10	10	10	440	240
1110040809	神品穿云皮甲+9	84	8	6	2	4	5200000	182	有一箭穿云神功的弓手的皮甲	9000	0	0	800	0	1	149	102	0	0	0	49	34	2	10	10	10	2	10	10	10	445	240
1110040810	神品穿云皮甲+10	84	8	7	2	4	5200000	182	有一箭穿云神功的弓手的皮甲	0	0	0	800	0	1	153	106	0	0	0	51	35	2	10	10	10	2	10	10	10	450	240
1110000900	封魔皮甲	96	9	0	2	0	8542	0	镇守地狱之门的皮甲	6000	0	0	0	0	1	133	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1110000901	封魔皮甲+1	96	9	0	2	0	8542	0	镇守地狱之门的皮甲	7000	0	0	0	0	1	137	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1110000902	封魔皮甲+2	96	9	0	2	0	8542	0	镇守地狱之门的皮甲	8000	0	0	0	0	1	141	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1110000903	封魔皮甲+3	96	9	0	2	0	8542	0	镇守地狱之门的皮甲	9000	6000	21000	0	0	1	145	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1110000904	封魔皮甲+4	96	9	0	2	0	8542	0	镇守地狱之门的皮甲	10000	7000	21000	0	0	1	149	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1110000905	封魔皮甲+5	96	9	0	2	0	8542	0	镇守地狱之门的皮甲	11000	8000	21000	0	0	1	153	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1110000906	封魔皮甲+6	96	9	0	2	0	8542	0	镇守地狱之门的皮甲	12000	9000	21000	0	0	1	157	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1110000907	封魔皮甲+7	96	9	0	2	0	8542	0	镇守地狱之门的皮甲	13000	10000	21000	0	0	1	161	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1110000908	封魔皮甲+8	96	9	0	2	0	8542	0	镇守地狱之门的皮甲	14000	10000	21000	0	0	1	165	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1110000909	封魔皮甲+9	96	9	0	2	0	8542	0	镇守地狱之门的皮甲	15000	10000	21000	0	0	1	169	112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1110000910	封魔皮甲+10	96	9	0	2	0	8542	0	镇守地狱之门的皮甲	0	10000	21000	0	0	1	173	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1110010900	精品封魔皮甲	96	9	0	2	1	8542	0	镇守地狱之门的皮甲	6000	0	0	0	0	1	133	76	0	0	0	44	25	0	0	0	0	0	0	0	0	0	0
1110010901	精品封魔皮甲+1	96	9	0	2	1	8542	0	镇守地狱之门的皮甲	7000	0	0	0	0	1	137	80	0	0	0	45	26	0	0	0	0	0	0	0	0	0	0
1110010902	精品封魔皮甲+2	96	9	0	2	1	8542	0	镇守地狱之门的皮甲	8000	0	0	0	0	1	141	84	0	0	0	47	28	0	0	0	0	0	0	0	0	0	0
1110010903	精品封魔皮甲+3	96	9	1	2	1	8542	0	镇守地狱之门的皮甲	9000	0	0	0	0	1	145	88	0	0	0	48	29	0	0	0	0	0	0	0	0	0	0
1110010904	精品封魔皮甲+4	96	9	1	2	1	8542	0	镇守地狱之门的皮甲	10000	1000	24000	0	0	1	149	92	0	0	0	49	30	0	0	0	0	0	0	0	0	0	0
1110010905	精品封魔皮甲+5	96	9	2	2	1	8542	0	镇守地狱之门的皮甲	11000	2000	24000	0	0	1	153	96	0	0	0	51	32	0	0	0	0	0	0	0	0	0	0
1110010906	精品封魔皮甲+6	96	9	2	2	1	8542	0	镇守地狱之门的皮甲	12000	3000	24000	0	0	1	157	100	0	0	0	52	33	0	0	0	0	0	0	0	0	0	0
1110010907	精品封魔皮甲+7	96	9	2	2	1	8542	0	镇守地狱之门的皮甲	13000	4000	24000	0	0	1	161	104	0	0	0	53	34	0	0	0	0	0	0	0	0	0	0
1110010908	精品封魔皮甲+8	96	9	3	2	1	8542	0	镇守地狱之门的皮甲	14000	6000	24000	0	0	1	165	108	0	0	0	55	36	0	0	0	0	0	0	0	0	0	0
1110010909	精品封魔皮甲+9	96	9	3	2	1	8542	0	镇守地狱之门的皮甲	15000	8000	24000	0	0	1	169	112	0	0	0	56	37	0	0	0	0	0	0	0	0	0	0
1110010910	精品封魔皮甲+10	96	9	4	2	1	8542	0	镇守地狱之门的皮甲	0	10000	24000	0	0	1	173	116	0	0	0	57	38	0	0	0	0	0	0	0	0	0	0
1110020900	极品封魔皮甲	96	9	0	2	2	8542	0	镇守地狱之门的皮甲	6000	0	0	0	0	1	133	76	0	0	0	44	25	2	0	0	0	2	0	0	0	0	0
1110020901	极品封魔皮甲+1	96	9	0	2	2	8542	0	镇守地狱之门的皮甲	7000	0	0	0	0	1	137	80	0	0	0	45	26	2	0	0	0	2	0	0	0	0	0
1110020902	极品封魔皮甲+2	96	9	0	2	2	8542	0	镇守地狱之门的皮甲	8000	0	0	0	0	1	141	84	0	0	0	47	28	2	0	0	0	2	0	0	0	0	0
1110020903	极品封魔皮甲+3	96	9	2	2	2	8542	0	镇守地狱之门的皮甲	9000	0	0	0	0	1	145	88	0	0	0	48	29	2	0	0	0	2	0	0	0	0	0
1110020904	极品封魔皮甲+4	96	9	2	2	2	8542	0	镇守地狱之门的皮甲	10000	0	0	0	0	1	149	92	0	0	0	49	30	2	0	0	0	2	0	0	0	0	0
1110020905	极品封魔皮甲+5	96	9	3	2	2	8542	0	镇守地狱之门的皮甲	11000	200	27000	0	0	1	153	96	0	0	0	51	32	2	0	0	0	2	0	0	0	0	0
1110020906	极品封魔皮甲+6	96	9	3	2	2	8542	0	镇守地狱之门的皮甲	12000	400	27000	0	0	1	157	100	0	0	0	52	33	2	0	0	0	2	0	0	0	0	0
1110020907	极品封魔皮甲+7	96	9	3	2	2	8542	0	镇守地狱之门的皮甲	13000	600	27000	0	0	1	161	104	0	0	0	53	34	2	0	0	0	2	0	0	0	0	0
1110020908	极品封魔皮甲+8	96	9	4	2	2	8542	0	镇守地狱之门的皮甲	14000	800	27000	0	0	1	165	108	0	0	0	55	36	2	0	0	0	2	0	0	0	0	0
1110020909	极品封魔皮甲+9	96	9	4	2	2	8542	0	镇守地狱之门的皮甲	15000	1000	27000	0	0	1	169	112	0	0	0	56	37	2	0	0	0	2	0	0	0	0	0
1110020910	极品封魔皮甲+10	96	9	5	2	2	8542	0	镇守地狱之门的皮甲	0	1200	27000	0	0	1	173	116	0	0	0	57	38	2	0	0	0	2	0	0	0	0	0
1110030900	完美封魔皮甲	96	9	0	2	3	4320000	130	镇守地狱之门的皮甲	6000	0	0	576	0	1	133	76	0	0	0	44	25	2	0	10	0	2	0	0	10	450	270
1110030901	完美封魔皮甲+1	96	9	0	2	3	4320000	130	镇守地狱之门的皮甲	7000	0	0	576	0	1	137	80	0	0	0	45	26	2	0	10	0	2	0	0	10	455	270
1110030902	完美封魔皮甲+2	96	9	0	2	3	4320000	130	镇守地狱之门的皮甲	8000	0	0	576	0	1	141	84	0	0	0	47	28	2	0	10	0	2	0	0	10	460	270
1110030903	完美封魔皮甲+3	96	9	3	2	3	4320000	130	镇守地狱之门的皮甲	9000	0	0	576	0	1	145	88	0	0	0	48	29	2	0	10	0	2	0	0	10	465	270
1110030904	完美封魔皮甲+4	96	9	3	2	3	4320000	130	镇守地狱之门的皮甲	10000	0	0	576	0	1	149	92	0	0	0	49	30	2	0	10	0	2	0	0	10	470	270
