编号	名字	等级需求	图标	光影等级	套装样式	品质	金币	元宝	描述	升等费用	精炼几率	精炼费用	升级费用	种族要求	装备类型	物理防御	魔法防御	闪避	移动时间增加	格档	附加物理防御	附加魔法防御	物防加成（等级）	物防加成（强壮）	物防加成（敏捷）	物防加成（智慧）	魔防加成（等级）	魔防加成（强壮）	魔防加成（敏捷）	魔防加成（智慧）	附加生命上限	附加魔法上限
1112000705	荣誉铠甲+5	72	7	0	2	0	3796	0	有着巨大荣誉才能穿着的铠甲	5500	9500	11000	0	2	1	132	105	0	0	0	0	0	0	0	0	0	0	0	0	0	225	0
1112000706	荣誉铠甲+6	72	7	0	2	0	3796	0	有着巨大荣誉才能穿着的铠甲	6000	10000	11000	0	2	1	136	110	0	0	0	0	0	0	0	0	0	0	0	0	0	230	0
1112000707	荣誉铠甲+7	72	7	0	2	0	3796	0	有着巨大荣誉才能穿着的铠甲	6500	10000	11000	0	2	1	140	115	0	0	0	0	0	0	0	0	0	0	0	0	0	235	0
1112000708	荣誉铠甲+8	72	7	0	2	0	3796	0	有着巨大荣誉才能穿着的铠甲	7000	10000	11000	0	2	1	144	120	0	0	0	0	0	0	0	0	0	0	0	0	0	240	0
1112000709	荣誉铠甲+9	72	7	0	2	0	3796	0	有着巨大荣誉才能穿着的铠甲	7500	10000	11000	0	2	1	148	125	0	0	0	0	0	0	0	0	0	0	0	0	0	245	0
1112000710	荣誉铠甲+10	72	7	0	2	0	3796	0	有着巨大荣誉才能穿着的铠甲	0	10000	11000	0	2	1	152	130	0	0	0	0	0	0	0	0	0	0	0	0	0	250	0
1112010700	精品荣誉铠甲	72	7	0	2	1	3796	0	有着巨大荣誉才能穿着的铠甲	3000	0	0	0	2	1	112	80	0	0	0	37	21	0	0	0	0	0	0	0	0	200	0
1112010701	精品荣誉铠甲+1	72	7	0	2	1	3796	0	有着巨大荣誉才能穿着的铠甲	3500	0	0	0	2	1	116	85	0	0	0	38	22	0	0	0	0	0	0	0	0	205	0
1112010702	精品荣誉铠甲+2	72	7	0	2	1	3796	0	有着巨大荣誉才能穿着的铠甲	4000	0	0	0	2	1	120	90	0	0	0	40	24	0	0	0	0	0	0	0	0	210	0
1112010703	精品荣誉铠甲+3	72	7	1	2	1	3796	0	有着巨大荣誉才能穿着的铠甲	4500	0	0	0	2	1	124	95	0	0	0	41	25	0	0	0	0	0	0	0	0	215	0
1112010704	精品荣誉铠甲+4	72	7	1	2	1	3796	0	有着巨大荣誉才能穿着的铠甲	5000	1000	13000	0	2	1	128	100	0	0	0	42	26	0	0	0	0	0	0	0	0	220	0
1112010705	精品荣誉铠甲+5	72	7	2	2	1	3796	0	有着巨大荣誉才能穿着的铠甲	5500	3000	13000	0	2	1	132	105	0	0	0	44	28	0	0	0	0	0	0	0	0	225	0
1112010706	精品荣誉铠甲+6	72	7	2	2	1	3796	0	有着巨大荣誉才能穿着的铠甲	6000	5000	13000	0	2	1	136	110	0	0	0	45	29	0	0	0	0	0	0	0	0	230	0
1112010707	精品荣誉铠甲+7	72	7	2	2	1	3796	0	有着巨大荣誉才能穿着的铠甲	6500	7000	13000	0	2	1	140	115	0	0	0	46	30	0	0	0	0	0	0	0	0	235	0
1112010708	精品荣誉铠甲+8	72	7	3	2	1	3796	0	有着巨大荣誉才能穿着的铠甲	7000	8000	13000	0	2	1	144	120	0	0	0	48	32	0	0	0	0	0	0	0	0	240	0
1112010709	精品荣誉铠甲+9	72	7	3	2	1	3796	0	有着巨大荣誉才能穿着的铠甲	7500	9000	13000	0	2	1	148	125	0	0	0	49	33	0	0	0	0	0	0	0	0	245	0
1112010710	精品荣誉铠甲+10	72	7	4	2	1	3796	0	有着巨大荣誉才能穿着的铠甲	0	10000	13000	0	2	1	152	130	0	0	0	50	34	0	0	0	0	0	0	0	0	250	0
1112020700	极品荣誉铠甲	72	7	0	2	2	3796	0	有着巨大荣誉才能穿着的铠甲	3000	0	0	0	2	1	112	80	0	0	0	37	21	2	0	0	0	2	0	0	0	200	0
1112020701	极品荣誉铠甲+1	72	7	0	2	2	3796	0	有着巨大荣誉才能穿着的铠甲	3500	0	0	0	2	1	116	85	0	0	0	38	22	2	0	0	0	2	0	0	0	205	0
1112020702	极品荣誉铠甲+2	72	7	0	2	2	3796	0	有着巨大荣誉才能穿着的铠甲	4000	0	0	0	2	1	120	90	0	0	0	40	24	2	0	0	0	2	0	0	0	210	0
1112020703	极品荣誉铠甲+3	72	7	2	2	2	3796	0	有着巨大荣誉才能穿着的铠甲	4500	0	0	0	2	1	124	95	0	0	0	41	25	2	0	0	0	2	0	0	0	215	0
1112020704	极品荣誉铠甲+4	72	7	2	2	2	3796	0	有着巨大荣誉才能穿着的铠甲	5000	0	0	0	2	1	128	100	0	0	0	42	26	2	0	0	0	2	0	0	0	220	0
1112020705	极品荣誉铠甲+5	72	7	3	2	2	3796	0	有着巨大荣誉才能穿着的铠甲	5500	500	15000	0	2	1	132	105	0	0	0	44	28	2	0	0	0	2	0	0	0	225	0
1112020706	极品荣誉铠甲+6	72	7	3	2	2	3796	0	有着巨大荣誉才能穿着的铠甲	6000	700	15000	0	2	1	136	110	0	0	0	45	29	2	0	0	0	2	0	0	0	230	0
1112020707	极品荣誉铠甲+7	72	7	3	2	2	3796	0	有着巨大荣誉才能穿着的铠甲	6500	900	15000	0	2	1	140	115	0	0	0	46	30	2	0	0	0	2	0	0	0	235	0
1112020708	极品荣誉铠甲+8	72	7	4	2	2	3796	0	有着巨大荣誉才能穿着的铠甲	7000	1100	15000	0	2	1	144	120	0	0	0	48	32	2	0	0	0	2	0	0	0	240	0
1112020709	极品荣誉铠甲+9	72	7	4	2	2	3796	0	有着巨大荣誉才能穿着的铠甲	7500	1300	15000	0	2	1	148	125	0	0	0	49	33	2	0	0	0	2	0	0	0	245	0
1112020710	极品荣誉铠甲+10	72	7	5	2	2	3796	0	有着巨大荣誉才能穿着的铠甲	0	1500	15000	0	2	1	152	130	0	0	0	50	34	2	0	0	0	2	0	0	0	250	0
1112030700	完美荣誉铠甲	72	7	0	2	3	2160000	86	有着巨大荣誉才能穿着的铠甲	3000	0	0	384	2	1	112	80	0	0	0	37	21	2	10	0	0	2	0	0	10	550	210
1112030701	完美荣誉铠甲+1	72	7	0	2	3	2160000	86	有着巨大荣誉才能穿着的铠甲	3500	0	0	384	2	1	116	85	0	0	0	38	22	2	10	0	0	2	0	0	10	555	210
1112030702	完美荣誉铠甲+2	72	7	0	2	3	2160000	86	有着巨大荣誉才能穿着的铠甲	4000	0	0	384	2	1	120	90	0	0	0	40	24	2	10	0	0	2	0	0	10	560	210
1112030703	完美荣誉铠甲+3	72	7	3	2	3	2160000	86	有着巨大荣誉才能穿着的铠甲	4500	0	0	384	2	1	124	95	0	0	0	41	25	2	10	0	0	2	0	0	10	565	210
1112030704	完美荣誉铠甲+4	72	7	3	2	3	2160000	86	有着巨大荣誉才能穿着的铠甲	5000	0	0	384	2	1	128	100	0	0	0	42	26	2	10	0	0	2	0	0	10	570	210
1112030705	完美荣誉铠甲+5	72	7	4	2	3	2160000	86	有着巨大荣誉才能穿着的铠甲	5500	0	0	384	2	1	132	105	0	0	0	44	28	2	10	0	0	2	0	0	10	575	210
1112030706	完美荣誉铠甲+6	72	7	4	2	3	2160000	86	有着巨大荣誉才能穿着的铠甲	6000	0	0	384	2	1	136	110	0	0	0	45	29	2	10	0	0	2	0	0	10	580	210
1112030707	完美荣誉铠甲+7	72	7	4	2	3	2160000	86	有着巨大荣誉才能穿着的铠甲	6500	50	17000	384	2	1	140	115	0	0	0	46	30	2	10	0	0	2	0	0	10	585	210
1112030708	完美荣誉铠甲+8	72	7	5	2	3	2160000	86	有着巨大荣誉才能穿着的铠甲	7000	150	17000	384	2	1	144	120	0	0	0	48	32	2	10	0	0	2	0	0	10	590	210
1112030709	完美荣誉铠甲+9	72	7	5	2	3	2160000	86	有着巨大荣誉才能穿着的铠甲	7500	250	17000	384	2	1	148	125	0	0	0	49	33	2	10	0	0	2	0	0	10	595	210
1112030710	完美荣誉铠甲+10	72	7	6	2	3	2160000	86	有着巨大荣誉才能穿着的铠甲	0	350	17000	384	2	1	152	130	0	0	0	50	34	2	10	0	0	2	0	0	10	600	210
1112040700	神品荣誉铠甲	72	7	0	2	4	3600000	144	有着巨大荣誉才能穿着的铠甲	3000	0	0	640	2	1	112	80	0	0	0	37	21	2	10	10	10	2	10	10	10	550	210
1112040701	神品荣誉铠甲+1	72	7	0	2	4	3600000	144	有着巨大荣誉才能穿着的铠甲	3500	0	0	640	2	1	116	85	0	0	0	38	22	2	10	10	10	2	10	10	10	555	210
1112040702	神品荣誉铠甲+2	72	7	0	2	4	3600000	144	有着巨大荣誉才能穿着的铠甲	4000	0	0	640	2	1	120	90	0	0	0	40	24	2	10	10	10	2	10	10	10	560	210
1112040703	神品荣誉铠甲+3	72	7	4	2	4	3600000	144	有着巨大荣誉才能穿着的铠甲	4500	0	0	640	2	1	124	95	0	0	0	41	25	2	10	10	10	2	10	10	10	565	210
1112040704	神品荣誉铠甲+4	72	7	4	2	4	3600000	144	有着巨大荣誉才能穿着的铠甲	5000	0	0	640	2	1	128	100	0	0	0	42	26	2	10	10	10	2	10	10	10	570	210
1112040705	神品荣誉铠甲+5	72	7	5	2	4	3600000	144	有着巨大荣誉才能穿着的铠甲	5500	0	0	640	2	1	132	105	0	0	0	44	28	2	10	10	10	2	10	10	10	575	210
1112040706	神品荣誉铠甲+6	72	7	5	2	4	3600000	144	有着巨大荣誉才能穿着的铠甲	6000	0	0	640	2	1	136	110	0	0	0	45	29	2	10	10	10	2	10	10	10	580	210
1112040707	神品荣誉铠甲+7	72	7	5	2	4	3600000	144	有着巨大荣誉才能穿着的铠甲	6500	0	0	640	2	1	140	115	0	0	0	46	30	2	10	10	10	2	10	10	10	585	210
1112040708	神品荣誉铠甲+8	72	7	6	2	4	3600000	144	有着巨大荣誉才能穿着的铠甲	7000	0	0	640	2	1	144	120	0	0	0	48	32	2	10	10	10	2	10	10	10	590	210
1112040709	神品荣誉铠甲+9	72	7	6	2	4	3600000	144	有着巨大荣誉才能穿着的铠甲	7500	0	0	640	2	1	148	125	0	0	0	49	33	2	10	10	10	2	10	10	10	595	210
1112040710	神品荣誉铠甲+10	72	7	7	2	4	3600000	144	有着巨大荣誉才能穿着的铠甲	0	0	0	640	2	1	152	130	0	0	0	50	34	2	10	10	10	2	10	10	10	600	210
1112000800	狂暴铠甲	84	8	0	2	0	5695	0	穿着会显示出狂暴一面的铠甲	4500	0	0	0	2	1	136	96	0	0	0	0	0	0	0	0	0	0	0	0	0	225	0
1112000801	狂暴铠甲+1	84	8	0	2	0	5695	0	穿着会显示出狂暴一面的铠甲	5000	0	0	0	2	1	140	101	0	0	0	0	0	0	0	0	0	0	0	0	0	230	0
1112000802	狂暴铠甲+2	84	8	0	2	0	5695	0	穿着会显示出狂暴一面的铠甲	5500	0	0	0	2	1	144	106	0	0	0	0	0	0	0	0	0	0	0	0	0	235	0
1112000803	狂暴铠甲+3	84	8	0	2	0	5695	0	穿着会显示出狂暴一面的铠甲	6000	7500	15000	0	2	1	148	111	0	0	0	0	0	0	0	0	0	0	0	0	0	240	0
1112000804	狂暴铠甲+4	84	8	0	2	0	5695	0	穿着会显示出狂暴一面的铠甲	6500	8500	15000	0	2	1	152	116	0	0	0	0	0	0	0	0	0	0	0	0	0	245	0
1112000805	狂暴铠甲+5	84	8	0	2	0	5695	0	穿着会显示出狂暴一面的铠甲	7000	9500	15000	0	2	1	156	121	0	0	0	0	0	0	0	0	0	0	0	0	0	250	0
1112000806	狂暴铠甲+6	84	8	0	2	0	5695	0	穿着会显示出狂暴一面的铠甲	7500	10000	15000	0	2	1	160	126	0	0	0	0	0	0	0	0	0	0	0	0	0	255	0
1112000807	狂暴铠甲+7	84	8	0	2	0	5695	0	穿着会显示出狂暴一面的铠甲	8000	10000	15000	0	2	1	164	131	0	0	0	0	0	0	0	0	0	0	0	0	0	260	0
1112000808	狂暴铠甲+8	84	8	0	2	0	5695	0	穿着会显示出狂暴一面的铠甲	8500	10000	15000	0	2	1	168	136	0	0	0	0	0	0	0	0	0	0	0	0	0	265	0
1112000809	狂暴铠甲+9	84	8	0	2	0	5695	0	穿着会显示出狂暴一面的铠甲	9000	10000	15000	0	2	1	172	141	0	0	0	0	0	0	0	0	0	0	0	0	0	270	0
1112000810	狂暴铠甲+10	84	8	0	2	0	5695	0	穿着会显示出狂暴一面的铠甲	0	10000	15000	0	2	1	176	146	0	0	0	0	0	0	0	0	0	0	0	0	0	275	0
1112010800	精品狂暴铠甲	84	8	0	2	1	5695	0	穿着会显示出狂暴一面的铠甲	4500	0	0	0	2	1	136	96	0	0	0	45	25	0	0	0	0	0	0	0	0	225	0
1112010801	精品狂暴铠甲+1	84	8	0	2	1	5695	0	穿着会显示出狂暴一面的铠甲	5000	0	0	0	2	1	140	101	0	0	0	46	27	0	0	0	0	0	0	0	0	230	0
1112010802	精品狂暴铠甲+2	84	8	0	2	1	5695	0	穿着会显示出狂暴一面的铠甲	5500	0	0	0	2	1	144	106	0	0	0	48	28	0	0	0	0	0	0	0	0	235	0
1112010803	精品狂暴铠甲+3	84	8	1	2	1	5695	0	穿着会显示出狂暴一面的铠甲	6000	0	0	0	2	1	148	111	0	0	0	49	29	0	0	0	0	0	0	0	0	240	0
1112010804	精品狂暴铠甲+4	84	8	1	2	1	5695	0	穿着会显示出狂暴一面的铠甲	6500	1000	18000	0	2	1	152	116	0	0	0	50	31	0	0	0	0	0	0	0	0	245	0
1112010805	精品狂暴铠甲+5	84	8	2	2	1	5695	0	穿着会显示出狂暴一面的铠甲	7000	2000	18000	0	2	1	156	121	0	0	0	52	32	0	0	0	0	0	0	0	0	250	0
1112010806	精品狂暴铠甲+6	84	8	2	2	1	5695	0	穿着会显示出狂暴一面的铠甲	7500	3000	18000	0	2	1	160	126	0	0	0	53	33	0	0	0	0	0	0	0	0	255	0
1112010807	精品狂暴铠甲+7	84	8	2	2	1	5695	0	穿着会显示出狂暴一面的铠甲	8000	4000	18000	0	2	1	164	131	0	0	0	54	35	0	0	0	0	0	0	0	0	260	0
1112010808	精品狂暴铠甲+8	84	8	3	2	1	5695	0	穿着会显示出狂暴一面的铠甲	8500	6000	18000	0	2	1	168	136	0	0	0	56	36	0	0	0	0	0	0	0	0	265	0
1112010809	精品狂暴铠甲+9	84	8	3	2	1	5695	0	穿着会显示出狂暴一面的铠甲	9000	8000	18000	0	2	1	172	141	0	0	0	57	37	0	0	0	0	0	0	0	0	270	0
1112010810	精品狂暴铠甲+10	84	8	4	2	1	5695	0	穿着会显示出狂暴一面的铠甲	0	10000	18000	0	2	1	176	146	0	0	0	58	39	0	0	0	0	0	0	0	0	275	0
1112020800	极品狂暴铠甲	84	8	0	2	2	5695	0	穿着会显示出狂暴一面的铠甲	4500	0	0	0	2	1	136	96	0	0	0	45	25	2	0	0	0	2	0	0	0	225	0
1112020801	极品狂暴铠甲+1	84	8	0	2	2	5695	0	穿着会显示出狂暴一面的铠甲	5000	0	0	0	2	1	140	101	0	0	0	46	27	2	0	0	0	2	0	0	0	230	0
1112020802	极品狂暴铠甲+2	84	8	0	2	2	5695	0	穿着会显示出狂暴一面的铠甲	5500	0	0	0	2	1	144	106	0	0	0	48	28	2	0	0	0	2	0	0	0	235	0
1112020803	极品狂暴铠甲+3	84	8	2	2	2	5695	0	穿着会显示出狂暴一面的铠甲	6000	0	0	0	2	1	148	111	0	0	0	49	29	2	0	0	0	2	0	0	0	240	0
1112020804	极品狂暴铠甲+4	84	8	2	2	2	5695	0	穿着会显示出狂暴一面的铠甲	6500	0	0	0	2	1	152	116	0	0	0	50	31	2	0	0	0	2	0	0	0	245	0
1112020805	极品狂暴铠甲+5	84	8	3	2	2	5695	0	穿着会显示出狂暴一面的铠甲	7000	500	21000	0	2	1	156	121	0	0	0	52	32	2	0	0	0	2	0	0	0	250	0
1112020806	极品狂暴铠甲+6	84	8	3	2	2	5695	0	穿着会显示出狂暴一面的铠甲	7500	700	21000	0	2	1	160	126	0	0	0	53	33	2	0	0	0	2	0	0	0	255	0
1112020807	极品狂暴铠甲+7	84	8	3	2	2	5695	0	穿着会显示出狂暴一面的铠甲	8000	900	21000	0	2	1	164	131	0	0	0	54	35	2	0	0	0	2	0	0	0	260	0
1112020808	极品狂暴铠甲+8	84	8	4	2	2	5695	0	穿着会显示出狂暴一面的铠甲	8500	1100	21000	0	2	1	168	136	0	0	0	56	36	2	0	0	0	2	0	0	0	265	0
1112020809	极品狂暴铠甲+9	84	8	4	2	2	5695	0	穿着会显示出狂暴一面的铠甲	9000	1300	21000	0	2	1	172	141	0	0	0	57	37	2	0	0	0	2	0	0	0	270	0
1112020810	极品狂暴铠甲+10	84	8	5	2	2	5695	0	穿着会显示出狂暴一面的铠甲	0	1500	21000	0	2	1	176	146	0	0	0	58	39	2	0	0	0	2	0	0	0	275	0
1112030800	完美狂暴铠甲	84	8	0	2	3	3120000	109	穿着会显示出狂暴一面的铠甲	4500	0	0	480	2	1	136	96	0	0	0	45	25	2	10	0	0	2	0	0	10	625	240
1112030801	完美狂暴铠甲+1	84	8	0	2	3	3120000	109	穿着会显示出狂暴一面的铠甲	5000	0	0	480	2	1	140	101	0	0	0	46	27	2	10	0	0	2	0	0	10	630	240
1112030802	完美狂暴铠甲+2	84	8	0	2	3	3120000	109	穿着会显示出狂暴一面的铠甲	5500	0	0	480	2	1	144	106	0	0	0	48	28	2	10	0	0	2	0	0	10	635	240
1112030803	完美狂暴铠甲+3	84	8	3	2	3	3120000	109	穿着会显示出狂暴一面的铠甲	6000	0	0	480	2	1	148	111	0	0	0	49	29	2	10	0	0	2	0	0	10	640	240
1112030804	完美狂暴铠甲+4	84	8	3	2	3	3120000	109	穿着会显示出狂暴一面的铠甲	6500	0	0	480	2	1	152	116	0	0	0	50	31	2	10	0	0	2	0	0	10	645	240
1112030805	完美狂暴铠甲+5	84	8	4	2	3	3120000	109	穿着会显示出狂暴一面的铠甲	7000	0	0	480	2	1	156	121	0	0	0	52	32	2	10	0	0	2	0	0	10	650	240
1112030806	完美狂暴铠甲+6	84	8	4	2	3	3120000	109	穿着会显示出狂暴一面的铠甲	7500	0	0	480	2	1	160	126	0	0	0	53	33	2	10	0	0	2	0	0	10	655	240
1112030807	完美狂暴铠甲+7	84	8	4	2	3	3120000	109	穿着会显示出狂暴一面的铠甲	8000	50	24000	480	2	1	164	131	0	0	0	54	35	2	10	0	0	2	0	0	10	660	240
1112030808	完美狂暴铠甲+8	84	8	5	2	3	3120000	109	穿着会显示出狂暴一面的铠甲	8500	150	24000	480	2	1	168	136	0	0	0	56	36	2	10	0	0	2	0	0	10	665	240
1112030809	完美狂暴铠甲+9	84	8	5	2	3	3120000	109	穿着会显示出狂暴一面的铠甲	9000	250	24000	480	2	1	172	141	0	0	0	57	37	2	10	0	0	2	0	0	10	670	240
1112030810	完美狂暴铠甲+10	84	8	6	2	3	3120000	109	穿着会显示出狂暴一面的铠甲	0	350	24000	480	2	1	176	146	0	0	0	58	39	2	10	0	0	2	0	0	10	675	240
1112040800	神品狂暴铠甲	84	8	0	2	4	5200000	182	穿着会显示出狂暴一面的铠甲	4500	0	0	800	2	1	136	96	0	0	0	45	25	2	10	10	10	2	10	10	10	625	240
1112040801	神品狂暴铠甲+1	84	8	0	2	4	5200000	182	穿着会显示出狂暴一面的铠甲	5000	0	0	800	2	1	140	101	0	0	0	46	27	2	10	10	10	2	10	10	10	630	240
1112040802	神品狂暴铠甲+2	84	8	0	2	4	5200000	182	穿着会显示出狂暴一面的铠甲	5500	0	0	800	2	1	144	106	0	0	0	48	28	2	10	10	10	2	10	10	10	635	240
1112040803	神品狂暴铠甲+3	84	8	4	2	4	5200000	182	穿着会显示出狂暴一面的铠甲	6000	0	0	800	2	1	148	111	0	0	0	49	29	2	10	10	10	2	10	10	10	640	240
1112040804	神品狂暴铠甲+4	84	8	4	2	4	5200000	182	穿着会显示出狂暴一面的铠甲	6500	0	0	800	2	1	152	116	0	0	0	50	31	2	10	10	10	2	10	10	10	645	240
1112040805	神品狂暴铠甲+5	84	8	5	2	4	5200000	182	穿着会显示出狂暴一面的铠甲	7000	0	0	800	2	1	156	121	0	0	0	52	32	2	10	10	10	2	10	10	10	650	240
1112040806	神品狂暴铠甲+6	84	8	5	2	4	5200000	182	穿着会显示出狂暴一面的铠甲	7500	0	0	800	2	1	160	126	0	0	0	53	33	2	10	10	10	2	10	10	10	655	240
1112040807	神品狂暴铠甲+7	84	8	5	2	4	5200000	182	穿着会显示出狂暴一面的铠甲	8000	0	0	800	2	1	164	131	0	0	0	54	35	2	10	10	10	2	10	10	10	660	240
1112040808	神品狂暴铠甲+8	84	8	6	2	4	5200000	182	穿着会显示出狂暴一面的铠甲	8500	0	0	800	2	1	168	136	0	0	0	56	36	2	10	10	10	2	10	10	10	665	240
1112040809	神品狂暴铠甲+9	84	8	6	2	4	5200000	182	穿着会显示出狂暴一面的铠甲	9000	0	0	800	2	1	172	141	0	0	0	57	37	2	10	10	10	2	10	10	10	670	240
1112040810	神品狂暴铠甲+10	84	8	7	2	4	5200000	182	穿着会显示出狂暴一面的铠甲	0	0	0	800	2	1	176	146	0	0	0	58	39	2	10	10	10	2	10	10	10	675	240
1112000900	力量铠甲	96	9	0	2	0	8542	0	战神赋予战士强大力量的铠甲	6000	0	0	0	2	1	167	112	0	0	0	0	0	0	0	0	0	0	0	0	0	250	0
1112000901	力量铠甲+1	96	9	0	2	0	8542	0	战神赋予战士强大力量的铠甲	7000	0	0	0	2	1	171	117	0	0	0	0	0	0	0	0	0	0	0	0	0	255	0
1112000902	力量铠甲+2	96	9	0	2	0	8542	0	战神赋予战士强大力量的铠甲	8000	0	0	0	2	1	175	122	0	0	0	0	0	0	0	0	0	0	0	0	0	260	0
1112000903	力量铠甲+3	96	9	0	2	0	8542	0	战神赋予战士强大力量的铠甲	9000	6000	21000	0	2	1	179	127	0	0	0	0	0	0	0	0	0	0	0	0	0	265	0
1112000904	力量铠甲+4	96	9	0	2	0	8542	0	战神赋予战士强大力量的铠甲	10000	7000	21000	0	2	1	183	132	0	0	0	0	0	0	0	0	0	0	0	0	0	270	0
1112000905	力量铠甲+5	96	9	0	2	0	8542	0	战神赋予战士强大力量的铠甲	11000	8000	21000	0	2	1	187	137	0	0	0	0	0	0	0	0	0	0	0	0	0	275	0
1112000906	力量铠甲+6	96	9	0	2	0	8542	0	战神赋予战士强大力量的铠甲	12000	9000	21000	0	2	1	191	142	0	0	0	0	0	0	0	0	0	0	0	0	0	280	0
1112000907	力量铠甲+7	96	9	0	2	0	8542	0	战神赋予战士强大力量的铠甲	13000	10000	21000	0	2	1	195	147	0	0	0	0	0	0	0	0	0	0	0	0	0	285	0
1112000908	力量铠甲+8	96	9	0	2	0	8542	0	战神赋予战士强大力量的铠甲	14000	10000	21000	0	2	1	199	152	0	0	0	0	0	0	0	0	0	0	0	0	0	290	0
1112000909	力量铠甲+9	96	9	0	2	0	8542	0	战神赋予战士强大力量的铠甲	15000	10000	21000	0	2	1	203	157	0	0	0	0	0	0	0	0	0	0	0	0	0	295	0
1112000910	力量铠甲+10	96	9	0	2	0	8542	0	战神赋予战士强大力量的铠甲	0	10000	21000	0	2	1	207	162	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0
1112010900	精品力量铠甲	96	9	0	2	1	8542	0	战神赋予战士强大力量的铠甲	6000	0	0	0	2	1	167	112	0	0	0	55	30	0	0	0	0	0	0	0	0	250	0
1112010901	精品力量铠甲+1	96	9	0	2	1	8542	0	战神赋予战士强大力量的铠甲	7000	0	0	0	2	1	171	117	0	0	0	57	31	0	0	0	0	0	0	0	0	255	0
1112010902	精品力量铠甲+2	96	9	0	2	1	8542	0	战神赋予战士强大力量的铠甲	8000	0	0	0	2	1	175	122	0	0	0	58	32	0	0	0	0	0	0	0	0	260	0
1112010903	精品力量铠甲+3	96	9	1	2	1	8542	0	战神赋予战士强大力量的铠甲	9000	0	0	0	2	1	179	127	0	0	0	59	34	0	0	0	0	0	0	0	0	265	0
1112010904	精品力量铠甲+4	96	9	1	2	1	8542	0	战神赋予战士强大力量的铠甲	10000	1000	24000	0	2	1	183	132	0	0	0	61	35	0	0	0	0	0	0	0	0	270	0
1112010905	精品力量铠甲+5	96	9	2	2	1	8542	0	战神赋予战士强大力量的铠甲	11000	2000	24000	0	2	1	187	137	0	0	0	62	36	0	0	0	0	0	0	0	0	275	0
1112010906	精品力量铠甲+6	96	9	2	2	1	8542	0	战神赋予战士强大力量的铠甲	12000	3000	24000	0	2	1	191	142	0	0	0	63	38	0	0	0	0	0	0	0	0	280	0
1112010907	精品力量铠甲+7	96	9	2	2	1	8542	0	战神赋予战士强大力量的铠甲	13000	4000	24000	0	2	1	195	147	0	0	0	65	39	0	0	0	0	0	0	0	0	285	0
1112010908	精品力量铠甲+8	96	9	3	2	1	8542	0	战神赋予战士强大力量的铠甲	14000	6000	24000	0	2	1	199	152	0	0	0	66	40	0	0	0	0	0	0	0	0	290	0
1112010909	精品力量铠甲+9	96	9	3	2	1	8542	0	战神赋予战士强大力量的铠甲	15000	8000	24000	0	2	1	203	157	0	0	0	67	42	0	0	0	0	0	0	0	0	295	0
1112010910	精品力量铠甲+10	96	9	4	2	1	8542	0	战神赋予战士强大力量的铠甲	0	10000	24000	0	2	1	207	162	0	0	0	69	43	0	0	0	0	0	0	0	0	300	0
1112020900	极品力量铠甲	96	9	0	2	2	8542	0	战神赋予战士强大力量的铠甲	6000	0	0	0	2	1	167	112	0	0	0	55	30	2	0	0	0	2	0	0	0	250	0
1112020901	极品力量铠甲+1	96	9	0	2	2	8542	0	战神赋予战士强大力量的铠甲	7000	0	0	0	2	1	171	117	0	0	0	57	31	2	0	0	0	2	0	0	0	255	0
1112020902	极品力量铠甲+2	96	9	0	2	2	8542	0	战神赋予战士强大力量的铠甲	8000	0	0	0	2	1	175	122	0	0	0	58	32	2	0	0	0	2	0	0	0	260	0
1112020903	极品力量铠甲+3	96	9	2	2	2	8542	0	战神赋予战士强大力量的铠甲	9000	0	0	0	2	1	179	127	0	0	0	59	34	2	0	0	0	2	0	0	0	265	0
1112020904	极品力量铠甲+4	96	9	2	2	2	8542	0	战神赋予战士强大力量的铠甲	10000	0	0	0	2	1	183	132	0	0	0	61	35	2	0	0	0	2	0	0	0	270	0
1112020905	极品力量铠甲+5	96	9	3	2	2	8542	0	战神赋予战士强大力量的铠甲	11000	200	27000	0	2	1	187	137	0	0	0	62	36	2	0	0	0	2	0	0	0	275	0
1112020906	极品力量铠甲+6	96	9	3	2	2	8542	0	战神赋予战士强大力量的铠甲	12000	400	27000	0	2	1	191	142	0	0	0	63	38	2	0	0	0	2	0	0	0	280	0
1112020907	极品力量铠甲+7	96	9	3	2	2	8542	0	战神赋予战士强大力量的铠甲	13000	600	27000	0	2	1	195	147	0	0	0	65	39	2	0	0	0	2	0	0	0	285	0
1112020908	极品力量铠甲+8	96	9	4	2	2	8542	0	战神赋予战士强大力量的铠甲	14000	800	27000	0	2	1	199	152	0	0	0	66	40	2	0	0	0	2	0	0	0	290	0
1112020909	极品力量铠甲+9	96	9	4	2	2	8542	0	战神赋予战士强大力量的铠甲	15000	1000	27000	0	2	1	203	157	0	0	0	67	42	2	0	0	0	2	0	0	0	295	0
1112020910	极品力量铠甲+10	96	9	5	2	2	8542	0	战神赋予战士强大力量的铠甲	0	1200	27000	0	2	1	207	162	0	0	0	69	43	2	0	0	0	2	0	0	0	300	0
1112030900	完美力量铠甲	96	9	0	2	3	4320000	130	战神赋予战士强大力量的铠甲	6000	0	0	576	2	1	167	112	0	0	0	55	30	2	10	0	0	2	0	0	10	700	270
