编号	名字	等级需求	光影等级	图标	品质	金币	元宝	功能描述	攻击距离增加	描述	升等费用	精炼几率	精炼费用	升级费用	种族要求	武器攻击附加状态	状态产生几率	最小物理攻击	最大物理攻击	最小魔法攻击	最大魔法攻击	增加攻击时间	增加攻击间隔	增加攻击命中	双倍攻击几率	附加最小物理攻击	附加最大物理攻击	附加最小魔法攻击	附加最大魔法攻击	物攻加成（等级）	物攻加成（强壮）	物攻加成（敏捷）	物攻加成（智慧）	魔攻加成（等级）	魔攻加成（强壮）	魔攻加成（敏捷）	魔攻加成（智慧）
1210020603	极品圣殿长弓+3	60	2	6	2	8437	0		0	守护圣殿的游侠们所使用的弓，是极高荣誉的象征	2800	0	0	0	0	0	0	846	1192	256	308	-500	-500	27	3	105	149	32	38	2	0	0	0	2	0	0	0
1210020604	极品圣殿长弓+4	60	2	6	2	8437	0		0	守护圣殿的游侠们所使用的弓，是极高荣誉的象征	3000	0	0	0	0	0	0	874	1220	268	320	-500	-500	28	3	109	152	33	40	2	0	0	0	2	0	0	0
1210020605	极品圣殿长弓+5	60	3	6	2	8437	0		0	守护圣殿的游侠们所使用的弓，是极高荣誉的象征	3200	1000	11000	0	0	0	0	902	1248	280	332	-500	-500	29	3	112	156	35	41	2	0	0	0	2	0	0	0
1210020606	极品圣殿长弓+6	60	3	6	2	8437	0		0	守护圣殿的游侠们所使用的弓，是极高荣誉的象征	3400	2000	11000	0	0	0	0	930	1276	292	344	-500	-500	30	3	116	159	36	43	2	0	0	0	2	0	0	0
1210020607	极品圣殿长弓+7	60	3	6	2	8437	0		0	守护圣殿的游侠们所使用的弓，是极高荣誉的象征	3600	3000	11000	0	0	0	0	958	1304	304	356	-500	-500	31	3	119	163	38	44	2	0	0	0	2	0	0	0
1210020608	极品圣殿长弓+8	60	4	6	2	8437	0		0	守护圣殿的游侠们所使用的弓，是极高荣誉的象征	3800	4000	11000	0	0	0	0	986	1332	316	368	-500	-500	32	3	123	166	39	46	2	0	0	0	2	0	0	0
1210020609	极品圣殿长弓+9	60	4	6	2	8437	0		0	守护圣殿的游侠们所使用的弓，是极高荣誉的象征	4000	5000	11000	0	0	0	0	1014	1360	328	380	-500	-500	33	3	126	170	41	47	2	0	0	0	2	0	0	0
1210020610	极品圣殿长弓+10	60	5	6	2	8437	0		0	守护圣殿的游侠们所使用的弓，是极高荣誉的象征	0	6000	11000	0	0	0	0	1042	1388	340	392	-500	-500	34	3	130	173	42	49	2	0	0	0	2	0	0	0
1210030600	完美圣殿长弓	60	0	6	3	3600000	162		0	守护圣殿的游侠们所使用的弓，是极高荣誉的象征	2200	0	0	720	0	0	0	762	1108	220	272	-500	-500	24	3	95	138	27	34	2	0	10	0	2	0	0	10
1210030601	完美圣殿长弓+1	60	0	6	3	3600000	162		0	守护圣殿的游侠们所使用的弓，是极高荣誉的象征	2400	0	0	720	0	0	0	790	1136	232	284	-500	-500	25	3	98	142	29	35	2	0	10	0	2	0	0	10
1210030602	完美圣殿长弓+2	60	0	6	3	3600000	162		0	守护圣殿的游侠们所使用的弓，是极高荣誉的象征	2600	0	0	720	0	0	0	818	1164	244	296	-500	-500	26	3	102	145	30	37	2	0	10	0	2	0	0	10
1210030603	完美圣殿长弓+3	60	3	6	3	3600000	162		0	守护圣殿的游侠们所使用的弓，是极高荣誉的象征	2800	0	0	720	0	0	0	846	1192	256	308	-500	-500	27	3	105	149	32	38	2	0	10	0	2	0	0	10
1210030604	完美圣殿长弓+4	60	3	6	3	3600000	162		0	守护圣殿的游侠们所使用的弓，是极高荣誉的象征	3000	0	0	720	0	0	0	874	1220	268	320	-500	-500	28	3	109	152	33	40	2	0	10	0	2	0	0	10
1210030605	完美圣殿长弓+5	60	4	6	3	3600000	162		0	守护圣殿的游侠们所使用的弓，是极高荣誉的象征	3200	0	0	720	0	0	0	902	1248	280	332	-500	-500	29	3	112	156	35	41	2	0	10	0	2	0	0	10
1210030606	完美圣殿长弓+6	60	4	6	3	3600000	162		0	守护圣殿的游侠们所使用的弓，是极高荣誉的象征	3400	0	0	720	0	0	0	930	1276	292	344	-500	-500	30	3	116	159	36	43	2	0	10	0	2	0	0	10
1210030607	完美圣殿长弓+7	60	4	6	3	3600000	162		0	守护圣殿的游侠们所使用的弓，是极高荣誉的象征	3600	100	13000	720	0	0	0	958	1304	304	356	-500	-500	31	3	119	163	38	44	2	0	10	0	2	0	0	10
1210030608	完美圣殿长弓+8	60	5	6	3	3600000	162		0	守护圣殿的游侠们所使用的弓，是极高荣誉的象征	3800	200	13000	720	0	0	0	986	1332	316	368	-500	-500	32	3	123	166	39	46	2	0	10	0	2	0	0	10
1210030609	完美圣殿长弓+9	60	5	6	3	3600000	162		0	守护圣殿的游侠们所使用的弓，是极高荣誉的象征	4000	300	13000	720	0	0	0	1014	1360	328	380	-500	-500	33	3	126	170	41	47	2	0	10	0	2	0	0	10
1210030610	完美圣殿长弓+10	60	6	6	3	3600000	162		0	守护圣殿的游侠们所使用的弓，是极高荣誉的象征	0	400	13000	720	0	0	0	1042	1388	340	392	-500	-500	34	3	130	173	42	49	2	0	10	0	2	0	0	10
1210040600	神品圣殿长弓	60	0	6	4	6000000	270		0	守护圣殿的游侠们所使用的弓，是极高荣誉的象征	2200	0	0	1200	0	0	0	762	1108	220	272	-500	-500	24	3	95	138	27	34	2	10	10	10	2	10	10	10
1210040601	神品圣殿长弓+1	60	0	6	4	6000000	270		0	守护圣殿的游侠们所使用的弓，是极高荣誉的象征	2400	0	0	1200	0	0	0	790	1136	232	284	-500	-500	25	3	98	142	29	35	2	10	10	10	2	10	10	10
1210040602	神品圣殿长弓+2	60	0	6	4	6000000	270		0	守护圣殿的游侠们所使用的弓，是极高荣誉的象征	2600	0	0	1200	0	0	0	818	1164	244	296	-500	-500	26	3	102	145	30	37	2	10	10	10	2	10	10	10
1210040603	神品圣殿长弓+3	60	4	6	4	6000000	270		0	守护圣殿的游侠们所使用的弓，是极高荣誉的象征	2800	0	0	1200	0	0	0	846	1192	256	308	-500	-500	27	3	105	149	32	38	2	10	10	10	2	10	10	10
1210040604	神品圣殿长弓+4	60	4	6	4	6000000	270		0	守护圣殿的游侠们所使用的弓，是极高荣誉的象征	3000	0	0	1200	0	0	0	874	1220	268	320	-500	-500	28	3	109	152	33	40	2	10	10	10	2	10	10	10
1210040605	神品圣殿长弓+5	60	5	6	4	6000000	270		0	守护圣殿的游侠们所使用的弓，是极高荣誉的象征	3200	0	0	1200	0	0	0	902	1248	280	332	-500	-500	29	3	112	156	35	41	2	10	10	10	2	10	10	10
1210040606	神品圣殿长弓+6	60	5	6	4	6000000	270		0	守护圣殿的游侠们所使用的弓，是极高荣誉的象征	3400	0	0	1200	0	0	0	930	1276	292	344	-500	-500	30	3	116	159	36	43	2	10	10	10	2	10	10	10
1210040607	神品圣殿长弓+7	60	5	6	4	6000000	270		0	守护圣殿的游侠们所使用的弓，是极高荣誉的象征	3600	0	0	1200	0	0	0	958	1304	304	356	-500	-500	31	3	119	163	38	44	2	10	10	10	2	10	10	10
1210040608	神品圣殿长弓+8	60	6	6	4	6000000	270		0	守护圣殿的游侠们所使用的弓，是极高荣誉的象征	3800	0	0	1200	0	0	0	986	1332	316	368	-500	-500	32	3	123	166	39	46	2	10	10	10	2	10	10	10
1210040609	神品圣殿长弓+9	60	6	6	4	6000000	270		0	守护圣殿的游侠们所使用的弓，是极高荣誉的象征	4000	0	0	1200	0	0	0	1014	1360	328	380	-500	-500	33	3	126	170	41	47	2	10	10	10	2	10	10	10
1210040610	神品圣殿长弓+10	60	7	6	4	6000000	270		0	守护圣殿的游侠们所使用的弓，是极高荣誉的象征	0	0	0	1200	0	0	0	1042	1388	340	392	-500	-500	34	3	130	173	42	49	2	10	10	10	2	10	10	10
1210000700	黄金长弓	72	0	7	0	10124	0		0	皇帝的近卫军使用的白金长弓	3000	0	0	0	0	0	0	936	1348	288	314	-500	-500	31	3	0	0	0	0	0	0	0	0	0	0	0	0
1210000701	黄金长弓+1	72	0	7	0	10124	0		0	皇帝的近卫军使用的白金长弓	3500	0	0	0	0	0	0	964	1376	300	326	-500	-500	32	3	0	0	0	0	0	0	0	0	0	0	0	0
1210000702	黄金长弓+2	72	0	7	0	10124	0		0	皇帝的近卫军使用的白金长弓	4000	0	0	0	0	0	0	992	1404	312	338	-500	-500	33	3	0	0	0	0	0	0	0	0	0	0	0	0
1210000703	黄金长弓+3	72	0	7	0	10124	0		0	皇帝的近卫军使用的白金长弓	4500	7500	11000	0	0	0	0	1020	1432	324	350	-500	-500	34	3	0	0	0	0	0	0	0	0	0	0	0	0
1210000704	黄金长弓+4	72	0	7	0	10124	0		0	皇帝的近卫军使用的白金长弓	5000	8500	11000	0	0	0	0	1048	1460	336	362	-500	-500	35	3	0	0	0	0	0	0	0	0	0	0	0	0
1210000705	黄金长弓+5	72	0	7	0	10124	0		0	皇帝的近卫军使用的白金长弓	5500	9500	11000	0	0	0	0	1076	1488	348	374	-500	-500	36	3	0	0	0	0	0	0	0	0	0	0	0	0
1210000706	黄金长弓+6	72	0	7	0	10124	0		0	皇帝的近卫军使用的白金长弓	6000	10000	11000	0	0	0	0	1104	1516	360	386	-500	-500	37	3	0	0	0	0	0	0	0	0	0	0	0	0
1210000707	黄金长弓+7	72	0	7	0	10124	0		0	皇帝的近卫军使用的白金长弓	6500	10000	11000	0	0	0	0	1132	1544	372	398	-500	-500	38	3	0	0	0	0	0	0	0	0	0	0	0	0
1210000708	黄金长弓+8	72	0	7	0	10124	0		0	皇帝的近卫军使用的白金长弓	7000	10000	11000	0	0	0	0	1160	1572	384	410	-500	-500	39	3	0	0	0	0	0	0	0	0	0	0	0	0
1210000709	黄金长弓+9	72	0	7	0	10124	0		0	皇帝的近卫军使用的白金长弓	7500	10000	11000	0	0	0	0	1188	1600	396	422	-500	-500	40	3	0	0	0	0	0	0	0	0	0	0	0	0
1210000710	黄金长弓+10	72	0	7	0	10124	0		0	皇帝的近卫军使用的白金长弓	0	10000	11000	0	0	0	0	1216	1628	408	434	-500	-500	41	3	0	0	0	0	0	0	0	0	0	0	0	0
1210010700	精品黄金长弓	72	0	7	1	10124	0		0	皇帝的近卫军使用的白金长弓	3000	0	0	0	0	0	0	936	1348	288	314	-500	-500	31	3	117	168	0	0	0	0	0	0	0	0	0	0
1210010701	精品黄金长弓+1	72	0	7	1	10124	0		0	皇帝的近卫军使用的白金长弓	3500	0	0	0	0	0	0	964	1376	300	326	-500	-500	32	3	120	172	0	0	0	0	0	0	0	0	0	0
1210010702	精品黄金长弓+2	72	0	7	1	10124	0		0	皇帝的近卫军使用的白金长弓	4000	0	0	0	0	0	0	992	1404	312	338	-500	-500	33	3	124	175	0	0	0	0	0	0	0	0	0	0
1210010703	精品黄金长弓+3	72	1	7	1	10124	0		0	皇帝的近卫军使用的白金长弓	4500	0	0	0	0	0	0	1020	1432	324	350	-500	-500	34	3	127	179	0	0	0	0	0	0	0	0	0	0
1210010704	精品黄金长弓+4	72	1	7	1	10124	0		0	皇帝的近卫军使用的白金长弓	5000	1000	13000	0	0	0	0	1048	1460	336	362	-500	-500	35	3	131	182	0	0	0	0	0	0	0	0	0	0
1210010705	精品黄金长弓+5	72	2	7	1	10124	0		0	皇帝的近卫军使用的白金长弓	5500	3000	13000	0	0	0	0	1076	1488	348	374	-500	-500	36	3	134	186	0	0	0	0	0	0	0	0	0	0
1210010706	精品黄金长弓+6	72	2	7	1	10124	0		0	皇帝的近卫军使用的白金长弓	6000	5000	13000	0	0	0	0	1104	1516	360	386	-500	-500	37	3	138	189	0	0	0	0	0	0	0	0	0	0
1210010707	精品黄金长弓+7	72	2	7	1	10124	0		0	皇帝的近卫军使用的白金长弓	6500	7000	13000	0	0	0	0	1132	1544	372	398	-500	-500	38	3	141	193	0	0	0	0	0	0	0	0	0	0
1210010708	精品黄金长弓+8	72	3	7	1	10124	0		0	皇帝的近卫军使用的白金长弓	7000	8000	13000	0	0	0	0	1160	1572	384	410	-500	-500	39	3	145	196	0	0	0	0	0	0	0	0	0	0
1210010709	精品黄金长弓+9	72	3	7	1	10124	0		0	皇帝的近卫军使用的白金长弓	7500	9000	13000	0	0	0	0	1188	1600	396	422	-500	-500	40	3	148	200	0	0	0	0	0	0	0	0	0	0
1210010710	精品黄金长弓+10	72	4	7	1	10124	0		0	皇帝的近卫军使用的白金长弓	0	10000	13000	0	0	0	0	1216	1628	408	434	-500	-500	41	3	152	203	0	0	0	0	0	0	0	0	0	0
1210020700	极品黄金长弓	72	0	7	2	10124	0		0	皇帝的近卫军使用的白金长弓	3000	0	0	0	0	0	0	936	1348	288	314	-500	-500	31	3	117	168	36	39	2	0	0	0	2	0	0	0
1210020701	极品黄金长弓+1	72	0	7	2	10124	0		0	皇帝的近卫军使用的白金长弓	3500	0	0	0	0	0	0	964	1376	300	326	-500	-500	32	3	120	172	37	40	2	0	0	0	2	0	0	0
1210020702	极品黄金长弓+2	72	0	7	2	10124	0		0	皇帝的近卫军使用的白金长弓	4000	0	0	0	0	0	0	992	1404	312	338	-500	-500	33	3	124	175	39	42	2	0	0	0	2	0	0	0
1210020703	极品黄金长弓+3	72	2	7	2	10124	0		0	皇帝的近卫军使用的白金长弓	4500	0	0	0	0	0	0	1020	1432	324	350	-500	-500	34	3	127	179	40	43	2	0	0	0	2	0	0	0
1210020704	极品黄金长弓+4	72	2	7	2	10124	0		0	皇帝的近卫军使用的白金长弓	5000	0	0	0	0	0	0	1048	1460	336	362	-500	-500	35	3	131	182	42	45	2	0	0	0	2	0	0	0
1210020705	极品黄金长弓+5	72	3	7	2	10124	0		0	皇帝的近卫军使用的白金长弓	5500	500	15000	0	0	0	0	1076	1488	348	374	-500	-500	36	3	134	186	43	46	2	0	0	0	2	0	0	0
1210020706	极品黄金长弓+6	72	3	7	2	10124	0		0	皇帝的近卫军使用的白金长弓	6000	700	15000	0	0	0	0	1104	1516	360	386	-500	-500	37	3	138	189	45	48	2	0	0	0	2	0	0	0
1210020707	极品黄金长弓+7	72	3	7	2	10124	0		0	皇帝的近卫军使用的白金长弓	6500	900	15000	0	0	0	0	1132	1544	372	398	-500	-500	38	3	141	193	46	49	2	0	0	0	2	0	0	0
1210020708	极品黄金长弓+8	72	4	7	2	10124	0		0	皇帝的近卫军使用的白金长弓	7000	1100	15000	0	0	0	0	1160	1572	384	410	-500	-500	39	3	145	196	48	51	2	0	0	0	2	0	0	0
1210020709	极品黄金长弓+9	72	4	7	2	10124	0		0	皇帝的近卫军使用的白金长弓	7500	1300	15000	0	0	0	0	1188	1600	396	422	-500	-500	40	3	148	200	49	52	2	0	0	0	2	0	0	0
1210020710	极品黄金长弓+10	72	5	7	2	10124	0		0	皇帝的近卫军使用的白金长弓	0	1500	15000	0	0	0	0	1216	1628	408	434	-500	-500	41	3	152	203	51	54	2	0	0	0	2	0	0	0
1210030700	完美黄金长弓	72	0	7	3	5400000	216		0	皇帝的近卫军使用的白金长弓	3000	0	0	960	0	0	0	936	1348	288	314	-500	-500	31	3	117	168	36	39	2	0	10	0	2	0	0	10
1210030701	完美黄金长弓+1	72	0	7	3	5400000	216		0	皇帝的近卫军使用的白金长弓	3500	0	0	960	0	0	0	964	1376	300	326	-500	-500	32	3	120	172	37	40	2	0	10	0	2	0	0	10
1210030702	完美黄金长弓+2	72	0	7	3	5400000	216		0	皇帝的近卫军使用的白金长弓	4000	0	0	960	0	0	0	992	1404	312	338	-500	-500	33	3	124	175	39	42	2	0	10	0	2	0	0	10
1210030703	完美黄金长弓+3	72	3	7	3	5400000	216		0	皇帝的近卫军使用的白金长弓	4500	0	0	960	0	0	0	1020	1432	324	350	-500	-500	34	3	127	179	40	43	2	0	10	0	2	0	0	10
1210030704	完美黄金长弓+4	72	3	7	3	5400000	216		0	皇帝的近卫军使用的白金长弓	5000	0	0	960	0	0	0	1048	1460	336	362	-500	-500	35	3	131	182	42	45	2	0	10	0	2	0	0	10
1210030705	完美黄金长弓+5	72	4	7	3	5400000	216		0	皇帝的近卫军使用的白金长弓	5500	0	0	960	0	0	0	1076	1488	348	374	-500	-500	36	3	134	186	43	46	2	0	10	0	2	0	0	10
1210030706	完美黄金长弓+6	72	4	7	3	5400000	216		0	皇帝的近卫军使用的白金长弓	6000	0	0	960	0	0	0	1104	1516	360	386	-500	-500	37	3	138	189	45	48	2	0	10	0	2	0	0	10
1210030707	完美黄金长弓+7	72	4	7	3	5400000	216		0	皇帝的近卫军使用的白金长弓	6500	50	17000	960	0	0	0	1132	1544	372	398	-500	-500	38	3	141	193	46	49	2	0	10	0	2	0	0	10
1210030708	完美黄金长弓+8	72	5	7	3	5400000	216		0	皇帝的近卫军使用的白金长弓	7000	150	17000	960	0	0	0	1160	1572	384	410	-500	-500	39	3	145	196	48	51	2	0	10	0	2	0	0	10
1210030709	完美黄金长弓+9	72	5	7	3	5400000	216		0	皇帝的近卫军使用的白金长弓	7500	250	17000	960	0	0	0	1188	1600	396	422	-500	-500	40	3	148	200	49	52	2	0	10	0	2	0	0	10
1210030710	完美黄金长弓+10	72	6	7	3	5400000	216		0	皇帝的近卫军使用的白金长弓	0	350	17000	960	0	0	0	1216	1628	408	434	-500	-500	41	3	152	203	51	54	2	0	10	0	2	0	0	10
1210040700	神品黄金长弓	72	0	7	4	9000000	360		0	皇帝的近卫军使用的白金长弓	3000	0	0	1600	0	0	0	936	1348	288	314	-500	-500	31	3	117	168	36	39	2	10	10	10	2	10	10	10
1210040701	神品黄金长弓+1	72	0	7	4	9000000	360		0	皇帝的近卫军使用的白金长弓	3500	0	0	1600	0	0	0	964	1376	300	326	-500	-500	32	3	120	172	37	40	2	10	10	10	2	10	10	10
1210040702	神品黄金长弓+2	72	0	7	4	9000000	360		0	皇帝的近卫军使用的白金长弓	4000	0	0	1600	0	0	0	992	1404	312	338	-500	-500	33	3	124	175	39	42	2	10	10	10	2	10	10	10
1210040703	神品黄金长弓+3	72	4	7	4	9000000	360		0	皇帝的近卫军使用的白金长弓	4500	0	0	1600	0	0	0	1020	1432	324	350	-500	-500	34	3	127	179	40	43	2	10	10	10	2	10	10	10
1210040704	神品黄金长弓+4	72	4	7	4	9000000	360		0	皇帝的近卫军使用的白金长弓	5000	0	0	1600	0	0	0	1048	1460	336	362	-500	-500	35	3	131	182	42	45	2	10	10	10	2	10	10	10
1210040705	神品黄金长弓+5	72	5	7	4	9000000	360		0	皇帝的近卫军使用的白金长弓	5500	0	0	1600	0	0	0	1076	1488	348	374	-500	-500	36	3	134	186	43	46	2	10	10	10	2	10	10	10
1210040706	神品黄金长弓+6	72	5	7	4	9000000	360		0	皇帝的近卫军使用的白金长弓	6000	0	0	1600	0	0	0	1104	1516	360	386	-500	-500	37	3	138	189	45	48	2	10	10	10	2	10	10	10
1210040707	神品黄金长弓+7	72	5	7	4	9000000	360		0	皇帝的近卫军使用的白金长弓	6500	0	0	1600	0	0	0	1132	1544	372	398	-500	-500	38	3	141	193	46	49	2	10	10	10	2	10	10	10
1210040708	神品黄金长弓+8	72	6	7	4	9000000	360		0	皇帝的近卫军使用的白金长弓	7000	0	0	1600	0	0	0	1160	1572	384	410	-500	-500	39	3	145	196	48	51	2	10	10	10	2	10	10	10
1210040709	神品黄金长弓+9	72	6	7	4	9000000	360		0	皇帝的近卫军使用的白金长弓	7500	0	0	1600	0	0	0	1188	1600	396	422	-500	-500	40	3	148	200	49	52	2	10	10	10	2	10	10	10
1210040710	神品黄金长弓+10	72	7	7	4	9000000	360		0	皇帝的近卫军使用的白金长弓	0	0	0	1600	0	0	0	1216	1628	408	434	-500	-500	41	3	152	203	51	54	2	10	10	10	2	10	10	10
1210000800	水晶弓	84	0	8	0	15187	0		0	用水晶制作的弓身能够更稳定的发射	4500	0	0	0	0	0	0	1118	1598	364	392	-500	-500	39	3	0	0	0	0	0	0	0	0	0	0	0	0
1210000801	水晶弓+1	84	0	8	0	15187	0		0	用水晶制作的弓身能够更稳定的发射	5000	0	0	0	0	0	0	1146	1626	376	404	-500	-500	40	3	0	0	0	0	0	0	0	0	0	0	0	0
1210000802	水晶弓+2	84	0	8	0	15187	0		0	用水晶制作的弓身能够更稳定的发射	5500	0	0	0	0	0	0	1174	1654	388	416	-500	-500	41	3	0	0	0	0	0	0	0	0	0	0	0	0
1210000803	水晶弓+3	84	0	8	0	15187	0		0	用水晶制作的弓身能够更稳定的发射	6000	7500	15000	0	0	0	0	1202	1682	400	428	-500	-500	42	3	0	0	0	0	0	0	0	0	0	0	0	0
1210000804	水晶弓+4	84	0	8	0	15187	0		0	用水晶制作的弓身能够更稳定的发射	6500	8500	15000	0	0	0	0	1230	1710	412	440	-500	-500	43	3	0	0	0	0	0	0	0	0	0	0	0	0
1210000805	水晶弓+5	84	0	8	0	15187	0		0	用水晶制作的弓身能够更稳定的发射	7000	9500	15000	0	0	0	0	1258	1738	424	452	-500	-500	44	3	0	0	0	0	0	0	0	0	0	0	0	0
1210000806	水晶弓+6	84	0	8	0	15187	0		0	用水晶制作的弓身能够更稳定的发射	7500	10000	15000	0	0	0	0	1286	1766	436	464	-500	-500	45	3	0	0	0	0	0	0	0	0	0	0	0	0
1210000807	水晶弓+7	84	0	8	0	15187	0		0	用水晶制作的弓身能够更稳定的发射	8000	10000	15000	0	0	0	0	1314	1794	448	476	-500	-500	46	3	0	0	0	0	0	0	0	0	0	0	0	0
1210000808	水晶弓+8	84	0	8	0	15187	0		0	用水晶制作的弓身能够更稳定的发射	8500	10000	15000	0	0	0	0	1342	1822	460	488	-500	-500	47	3	0	0	0	0	0	0	0	0	0	0	0	0
1210000809	水晶弓+9	84	0	8	0	15187	0		0	用水晶制作的弓身能够更稳定的发射	9000	10000	15000	0	0	0	0	1370	1850	472	500	-500	-500	48	3	0	0	0	0	0	0	0	0	0	0	0	0
1210000810	水晶弓+10	84	0	8	0	15187	0		0	用水晶制作的弓身能够更稳定的发射	0	10000	15000	0	0	0	0	1398	1878	484	512	-500	-500	49	3	0	0	0	0	0	0	0	0	0	0	0	0
1210010800	精品水晶弓	84	0	8	1	15187	0		0	用水晶制作的弓身能够更稳定的发射	4500	0	0	0	0	0	0	1118	1598	364	392	-500	-500	39	3	139	199	0	0	0	0	0	0	0	0	0	0
1210010801	精品水晶弓+1	84	0	8	1	15187	0		0	用水晶制作的弓身能够更稳定的发射	5000	0	0	0	0	0	0	1146	1626	376	404	-500	-500	40	3	143	203	0	0	0	0	0	0	0	0	0	0
1210010802	精品水晶弓+2	84	0	8	1	15187	0		0	用水晶制作的弓身能够更稳定的发射	5500	0	0	0	0	0	0	1174	1654	388	416	-500	-500	41	3	146	206	0	0	0	0	0	0	0	0	0	0
1210010803	精品水晶弓+3	84	1	8	1	15187	0		0	用水晶制作的弓身能够更稳定的发射	6000	0	0	0	0	0	0	1202	1682	400	428	-500	-500	42	3	150	210	0	0	0	0	0	0	0	0	0	0
1210010804	精品水晶弓+4	84	1	8	1	15187	0		0	用水晶制作的弓身能够更稳定的发射	6500	1000	18000	0	0	0	0	1230	1710	412	440	-500	-500	43	3	153	213	0	0	0	0	0	0	0	0	0	0
1210010805	精品水晶弓+5	84	2	8	1	15187	0		0	用水晶制作的弓身能够更稳定的发射	7000	2000	18000	0	0	0	0	1258	1738	424	452	-500	-500	44	3	157	217	0	0	0	0	0	0	0	0	0	0
1210010806	精品水晶弓+6	84	2	8	1	15187	0		0	用水晶制作的弓身能够更稳定的发射	7500	3000	18000	0	0	0	0	1286	1766	436	464	-500	-500	45	3	160	220	0	0	0	0	0	0	0	0	0	0
1210010807	精品水晶弓+7	84	2	8	1	15187	0		0	用水晶制作的弓身能够更稳定的发射	8000	4000	18000	0	0	0	0	1314	1794	448	476	-500	-500	46	3	164	224	0	0	0	0	0	0	0	0	0	0
1210010808	精品水晶弓+8	84	3	8	1	15187	0		0	用水晶制作的弓身能够更稳定的发射	8500	6000	18000	0	0	0	0	1342	1822	460	488	-500	-500	47	3	167	227	0	0	0	0	0	0	0	0	0	0
1210010809	精品水晶弓+9	84	3	8	1	15187	0		0	用水晶制作的弓身能够更稳定的发射	9000	8000	18000	0	0	0	0	1370	1850	472	500	-500	-500	48	3	171	231	0	0	0	0	0	0	0	0	0	0
1210010810	精品水晶弓+10	84	4	8	1	15187	0		0	用水晶制作的弓身能够更稳定的发射	0	10000	18000	0	0	0	0	1398	1878	484	512	-500	-500	49	3	174	234	0	0	0	0	0	0	0	0	0	0
1210020800	极品水晶弓	84	0	8	2	15187	0		0	用水晶制作的弓身能够更稳定的发射	4500	0	0	0	0	0	0	1118	1598	364	392	-500	-500	39	3	139	199	45	49	2	0	0	0	2	0	0	0
1210020801	极品水晶弓+1	84	0	8	2	15187	0		0	用水晶制作的弓身能够更稳定的发射	5000	0	0	0	0	0	0	1146	1626	376	404	-500	-500	40	3	143	203	47	50	2	0	0	0	2	0	0	0
1210020802	极品水晶弓+2	84	0	8	2	15187	0		0	用水晶制作的弓身能够更稳定的发射	5500	0	0	0	0	0	0	1174	1654	388	416	-500	-500	41	3	146	206	48	52	2	0	0	0	2	0	0	0
1210020803	极品水晶弓+3	84	2	8	2	15187	0		0	用水晶制作的弓身能够更稳定的发射	6000	0	0	0	0	0	0	1202	1682	400	428	-500	-500	42	3	150	210	50	53	2	0	0	0	2	0	0	0
1210020804	极品水晶弓+4	84	2	8	2	15187	0		0	用水晶制作的弓身能够更稳定的发射	6500	0	0	0	0	0	0	1230	1710	412	440	-500	-500	43	3	153	213	51	55	2	0	0	0	2	0	0	0
1210020805	极品水晶弓+5	84	3	8	2	15187	0		0	用水晶制作的弓身能够更稳定的发射	7000	500	21000	0	0	0	0	1258	1738	424	452	-500	-500	44	3	157	217	53	56	2	0	0	0	2	0	0	0
1210020806	极品水晶弓+6	84	3	8	2	15187	0		0	用水晶制作的弓身能够更稳定的发射	7500	700	21000	0	0	0	0	1286	1766	436	464	-500	-500	45	3	160	220	54	58	2	0	0	0	2	0	0	0
1210020807	极品水晶弓+7	84	3	8	2	15187	0		0	用水晶制作的弓身能够更稳定的发射	8000	900	21000	0	0	0	0	1314	1794	448	476	-500	-500	46	3	164	224	56	59	2	0	0	0	2	0	0	0
1210020808	极品水晶弓+8	84	4	8	2	15187	0		0	用水晶制作的弓身能够更稳定的发射	8500	1100	21000	0	0	0	0	1342	1822	460	488	-500	-500	47	3	167	227	57	61	2	0	0	0	2	0	0	0
1210020809	极品水晶弓+9	84	4	8	2	15187	0		0	用水晶制作的弓身能够更稳定的发射	9000	1300	21000	0	0	0	0	1370	1850	472	500	-500	-500	48	3	171	231	59	62	2	0	0	0	2	0	0	0
1210020810	极品水晶弓+10	84	5	8	2	15187	0		0	用水晶制作的弓身能够更稳定的发射	0	1500	21000	0	0	0	0	1398	1878	484	512	-500	-500	49	3	174	234	60	64	2	0	0	0	2	0	0	0
1210030800	完美水晶弓	84	0	8	3	7800000	273		0	用水晶制作的弓身能够更稳定的发射	4500	0	0	1200	0	0	0	1118	1598	364	392	-500	-500	39	3	139	199	45	49	2	0	10	0	2	0	0	10
1210030801	完美水晶弓+1	84	0	8	3	7800000	273		0	用水晶制作的弓身能够更稳定的发射	5000	0	0	1200	0	0	0	1146	1626	376	404	-500	-500	40	3	143	203	47	50	2	0	10	0	2	0	0	10
1210030802	完美水晶弓+2	84	0	8	3	7800000	273		0	用水晶制作的弓身能够更稳定的发射	5500	0	0	1200	0	0	0	1174	1654	388	416	-500	-500	41	3	146	206	48	52	2	0	10	0	2	0	0	10
1210030803	完美水晶弓+3	84	3	8	3	7800000	273		0	用水晶制作的弓身能够更稳定的发射	6000	0	0	1200	0	0	0	1202	1682	400	428	-500	-500	42	3	150	210	50	53	2	0	10	0	2	0	0	10
