编号	名字	等级需求	光影等级	图标	品质	金币	元宝	功能描述	攻击距离增加	描述	升等费用	精炼几率	精炼费用	升级费用	种族要求	武器攻击附加状态	状态产生几率	最小物理攻击	最大物理攻击	最小魔法攻击	最大魔法攻击	增加攻击时间	增加攻击间隔	增加攻击命中	双倍攻击几率	附加最小物理攻击	附加最大物理攻击	附加最小魔法攻击	附加最大魔法攻击	物攻加成（等级）	物攻加成（强壮）	物攻加成（敏捷）	物攻加成（智慧）	魔攻加成（等级）	魔攻加成（强壮）	魔攻加成（敏捷）	魔攻加成（智慧）
1221000610	烈焰杖+10	60	0	6	0	6327	0		0	周身被火焰包围，非一般人可以驾驭	0	10000	7000	0	1	0	0	572	664	680	1138	-500	-500	26	1	0	0	0	0	0	0	0	0	0	0	0	0
1221010600	精品烈焰杖	60	0	6	1	6327	0		0	周身被火焰包围，非一般人可以驾驭	2200	0	0	0	1	0	0	412	504	440	898	-500	-500	16	1	0	0	55	112	0	0	0	0	0	0	0	0
1221010601	精品烈焰杖+1	60	0	6	1	6327	0		0	周身被火焰包围，非一般人可以驾驭	2400	0	0	0	1	0	0	428	520	464	922	-500	-500	17	1	0	0	58	115	0	0	0	0	0	0	0	0
1221010602	精品烈焰杖+2	60	0	6	1	6327	0		0	周身被火焰包围，非一般人可以驾驭	2600	0	0	0	1	0	0	444	536	488	946	-500	-500	18	1	0	0	61	118	0	0	0	0	0	0	0	0
1221010603	精品烈焰杖+3	60	1	6	1	6327	0		0	周身被火焰包围，非一般人可以驾驭	2800	0	0	0	1	0	0	460	552	512	970	-500	-500	19	1	0	0	64	121	0	0	0	0	0	0	0	0
1221010604	精品烈焰杖+4	60	1	6	1	6327	0		0	周身被火焰包围，非一般人可以驾驭	3000	1000	9000	0	1	0	0	476	568	536	994	-500	-500	20	1	0	0	67	124	0	0	0	0	0	0	0	0
1221010605	精品烈焰杖+5	60	2	6	1	6327	0		0	周身被火焰包围，非一般人可以驾驭	3200	3000	9000	0	1	0	0	492	584	560	1018	-500	-500	21	1	0	0	70	127	0	0	0	0	0	0	0	0
1221010606	精品烈焰杖+6	60	2	6	1	6327	0		0	周身被火焰包围，非一般人可以驾驭	3400	5000	9000	0	1	0	0	508	600	584	1042	-500	-500	22	1	0	0	73	130	0	0	0	0	0	0	0	0
1221010607	精品烈焰杖+7	60	2	6	1	6327	0		0	周身被火焰包围，非一般人可以驾驭	3600	7000	9000	0	1	0	0	524	616	608	1066	-500	-500	23	1	0	0	76	133	0	0	0	0	0	0	0	0
1221010608	精品烈焰杖+8	60	3	6	1	6327	0		0	周身被火焰包围，非一般人可以驾驭	3800	8000	9000	0	1	0	0	540	632	632	1090	-500	-500	24	1	0	0	79	136	0	0	0	0	0	0	0	0
1221010609	精品烈焰杖+9	60	3	6	1	6327	0		0	周身被火焰包围，非一般人可以驾驭	4000	9000	9000	0	1	0	0	556	648	656	1114	-500	-500	25	1	0	0	82	139	0	0	0	0	0	0	0	0
1221010610	精品烈焰杖+10	60	4	6	1	6327	0		0	周身被火焰包围，非一般人可以驾驭	0	10000	9000	0	1	0	0	572	664	680	1138	-500	-500	26	1	0	0	85	142	0	0	0	0	0	0	0	0
1221020600	极品烈焰杖	60	0	6	2	6327	0		0	周身被火焰包围，非一般人可以驾驭	2200	0	0	0	1	0	0	412	504	440	898	-500	-500	16	1	51	63	55	112	2	0	0	0	2	0	0	0
1221020601	极品烈焰杖+1	60	0	6	2	6327	0		0	周身被火焰包围，非一般人可以驾驭	2400	0	0	0	1	0	0	428	520	464	922	-500	-500	17	1	53	65	58	115	2	0	0	0	2	0	0	0
1221020602	极品烈焰杖+2	60	0	6	2	6327	0		0	周身被火焰包围，非一般人可以驾驭	2600	0	0	0	1	0	0	444	536	488	946	-500	-500	18	1	55	67	61	118	2	0	0	0	2	0	0	0
1221020603	极品烈焰杖+3	60	2	6	2	6327	0		0	周身被火焰包围，非一般人可以驾驭	2800	0	0	0	1	0	0	460	552	512	970	-500	-500	19	1	57	69	64	121	2	0	0	0	2	0	0	0
1221020604	极品烈焰杖+4	60	2	6	2	6327	0		0	周身被火焰包围，非一般人可以驾驭	3000	0	0	0	1	0	0	476	568	536	994	-500	-500	20	1	59	71	67	124	2	0	0	0	2	0	0	0
1221020605	极品烈焰杖+5	60	3	6	2	6327	0		0	周身被火焰包围，非一般人可以驾驭	3200	1000	11000	0	1	0	0	492	584	560	1018	-500	-500	21	1	61	73	70	127	2	0	0	0	2	0	0	0
1221020606	极品烈焰杖+6	60	3	6	2	6327	0		0	周身被火焰包围，非一般人可以驾驭	3400	2000	11000	0	1	0	0	508	600	584	1042	-500	-500	22	1	63	75	73	130	2	0	0	0	2	0	0	0
1221020607	极品烈焰杖+7	60	3	6	2	6327	0		0	周身被火焰包围，非一般人可以驾驭	3600	3000	11000	0	1	0	0	524	616	608	1066	-500	-500	23	1	65	77	76	133	2	0	0	0	2	0	0	0
1221020608	极品烈焰杖+8	60	4	6	2	6327	0		0	周身被火焰包围，非一般人可以驾驭	3800	4000	11000	0	1	0	0	540	632	632	1090	-500	-500	24	1	67	79	79	136	2	0	0	0	2	0	0	0
1221020609	极品烈焰杖+9	60	4	6	2	6327	0		0	周身被火焰包围，非一般人可以驾驭	4000	5000	11000	0	1	0	0	556	648	656	1114	-500	-500	25	1	69	81	82	139	2	0	0	0	2	0	0	0
1221020610	极品烈焰杖+10	60	5	6	2	6327	0		0	周身被火焰包围，非一般人可以驾驭	0	6000	11000	0	1	0	0	572	664	680	1138	-500	-500	26	1	71	83	85	142	2	0	0	0	2	0	0	0
1221030600	完美烈焰杖	60	0	6	3	3120000	140		0	周身被火焰包围，非一般人可以驾驭	2200	0	0	576	1	0	0	412	504	440	898	-500	-500	16	1	51	63	55	112	2	10	0	0	2	0	0	10
1221030601	完美烈焰杖+1	60	0	6	3	3120000	140		0	周身被火焰包围，非一般人可以驾驭	2400	0	0	576	1	0	0	428	520	464	922	-500	-500	17	1	53	65	58	115	2	10	0	0	2	0	0	10
1221030602	完美烈焰杖+2	60	0	6	3	3120000	140		0	周身被火焰包围，非一般人可以驾驭	2600	0	0	576	1	0	0	444	536	488	946	-500	-500	18	1	55	67	61	118	2	10	0	0	2	0	0	10
1221030603	完美烈焰杖+3	60	3	6	3	3120000	140		0	周身被火焰包围，非一般人可以驾驭	2800	0	0	576	1	0	0	460	552	512	970	-500	-500	19	1	57	69	64	121	2	10	0	0	2	0	0	10
1221030604	完美烈焰杖+4	60	3	6	3	3120000	140		0	周身被火焰包围，非一般人可以驾驭	3000	0	0	576	1	0	0	476	568	536	994	-500	-500	20	1	59	71	67	124	2	10	0	0	2	0	0	10
1221030605	完美烈焰杖+5	60	4	6	3	3120000	140		0	周身被火焰包围，非一般人可以驾驭	3200	0	0	576	1	0	0	492	584	560	1018	-500	-500	21	1	61	73	70	127	2	10	0	0	2	0	0	10
1221030606	完美烈焰杖+6	60	4	6	3	3120000	140		0	周身被火焰包围，非一般人可以驾驭	3400	0	0	576	1	0	0	508	600	584	1042	-500	-500	22	1	63	75	73	130	2	10	0	0	2	0	0	10
1221030607	完美烈焰杖+7	60	4	6	3	3120000	140		0	周身被火焰包围，非一般人可以驾驭	3600	100	13000	576	1	0	0	524	616	608	1066	-500	-500	23	1	65	77	76	133	2	10	0	0	2	0	0	10
1221030608	完美烈焰杖+8	60	5	6	3	3120000	140		0	周身被火焰包围，非一般人可以驾驭	3800	200	13000	576	1	0	0	540	632	632	1090	-500	-500	24	1	67	79	79	136	2	10	0	0	2	0	0	10
1221030609	完美烈焰杖+9	60	5	6	3	3120000	140		0	周身被火焰包围，非一般人可以驾驭	4000	300	13000	576	1	0	0	556	648	656	1114	-500	-500	25	1	69	81	82	139	2	10	0	0	2	0	0	10
1221030610	完美烈焰杖+10	60	6	6	3	3120000	140		0	周身被火焰包围，非一般人可以驾驭	0	400	13000	576	1	0	0	572	664	680	1138	-500	-500	26	1	71	83	85	142	2	10	0	0	2	0	0	10
1221040600	神品烈焰杖	60	0	6	4	5200000	234		0	周身被火焰包围，非一般人可以驾驭	2200	0	0	960	1	85000605	5	412	504	440	898	-500	-500	16	1	51	63	55	112	2	10	10	10	2	10	10	10
1221040601	神品烈焰杖+1	60	0	6	4	5200000	234		0	周身被火焰包围，非一般人可以驾驭	2400	0	0	960	1	85000605	10	428	520	464	922	-500	-500	17	1	53	65	58	115	2	10	10	10	2	10	10	10
1221040602	神品烈焰杖+2	60	0	6	4	5200000	234		0	周身被火焰包围，非一般人可以驾驭	2600	0	0	960	1	85000605	15	444	536	488	946	-500	-500	18	1	55	67	61	118	2	10	10	10	2	10	10	10
1221040603	神品烈焰杖+3	60	4	6	4	5200000	234		0	周身被火焰包围，非一般人可以驾驭	2800	0	0	960	1	85000605	20	460	552	512	970	-500	-500	19	1	57	69	64	121	2	10	10	10	2	10	10	10
1221040604	神品烈焰杖+4	60	4	6	4	5200000	234		0	周身被火焰包围，非一般人可以驾驭	3000	0	0	960	1	85000605	25	476	568	536	994	-500	-500	20	1	59	71	67	124	2	10	10	10	2	10	10	10
1221040605	神品烈焰杖+5	60	5	6	4	5200000	234		0	周身被火焰包围，非一般人可以驾驭	3200	0	0	960	1	85000605	30	492	584	560	1018	-500	-500	21	1	61	73	70	127	2	10	10	10	2	10	10	10
1221040606	神品烈焰杖+6	60	5	6	4	5200000	234		0	周身被火焰包围，非一般人可以驾驭	3400	0	0	960	1	85000605	35	508	600	584	1042	-500	-500	22	1	63	75	73	130	2	10	10	10	2	10	10	10
1221040607	神品烈焰杖+7	60	5	6	4	5200000	234		0	周身被火焰包围，非一般人可以驾驭	3600	0	0	960	1	85000605	40	524	616	608	1066	-500	-500	23	1	65	77	76	133	2	10	10	10	2	10	10	10
1221040608	神品烈焰杖+8	60	6	6	4	5200000	234		0	周身被火焰包围，非一般人可以驾驭	3800	0	0	960	1	85000605	45	540	632	632	1090	-500	-500	24	1	67	79	79	136	2	10	10	10	2	10	10	10
1221040609	神品烈焰杖+9	60	6	6	4	5200000	234		0	周身被火焰包围，非一般人可以驾驭	4000	0	0	960	1	85000605	50	556	648	656	1114	-500	-500	25	1	69	81	82	139	2	10	10	10	2	10	10	10
1221040610	神品烈焰杖+10	60	7	6	4	5200000	234		0	周身被火焰包围，非一般人可以驾驭	0	0	0	960	1	85000605	55	572	664	680	1138	-500	-500	26	1	71	83	85	142	2	10	10	10	2	10	10	10
1221000700	聚灵杖	72	0	7	0	7593	0		0	据说在满月之夜，此杖可以吸收死者的灵魂以提升自己的魔力	3000	0	0	0	1	0	0	484	592	540	1170	-500	-500	22	1	0	0	0	0	0	0	0	0	0	0	0	0
1221000701	聚灵杖+1	72	0	7	0	7593	0		0	据说在满月之夜，此杖可以吸收死者的灵魂以提升自己的魔力	3500	0	0	0	1	0	0	500	608	564	1194	-500	-500	23	1	0	0	0	0	0	0	0	0	0	0	0	0
1221000702	聚灵杖+2	72	0	7	0	7593	0		0	据说在满月之夜，此杖可以吸收死者的灵魂以提升自己的魔力	4000	0	0	0	1	0	0	516	624	588	1218	-500	-500	24	1	0	0	0	0	0	0	0	0	0	0	0	0
1221000703	聚灵杖+3	72	0	7	0	7593	0		0	据说在满月之夜，此杖可以吸收死者的灵魂以提升自己的魔力	4500	7500	11000	0	1	0	0	532	640	612	1242	-500	-500	25	1	0	0	0	0	0	0	0	0	0	0	0	0
1221000704	聚灵杖+4	72	0	7	0	7593	0		0	据说在满月之夜，此杖可以吸收死者的灵魂以提升自己的魔力	5000	8500	11000	0	1	0	0	548	656	636	1266	-500	-500	26	1	0	0	0	0	0	0	0	0	0	0	0	0
1221000705	聚灵杖+5	72	0	7	0	7593	0		0	据说在满月之夜，此杖可以吸收死者的灵魂以提升自己的魔力	5500	9500	11000	0	1	0	0	564	672	660	1290	-500	-500	27	1	0	0	0	0	0	0	0	0	0	0	0	0
1221000706	聚灵杖+6	72	0	7	0	7593	0		0	据说在满月之夜，此杖可以吸收死者的灵魂以提升自己的魔力	6000	10000	11000	0	1	0	0	580	688	684	1314	-500	-500	28	1	0	0	0	0	0	0	0	0	0	0	0	0
1221000707	聚灵杖+7	72	0	7	0	7593	0		0	据说在满月之夜，此杖可以吸收死者的灵魂以提升自己的魔力	6500	10000	11000	0	1	0	0	596	704	708	1338	-500	-500	29	1	0	0	0	0	0	0	0	0	0	0	0	0
1221000708	聚灵杖+8	72	0	7	0	7593	0		0	据说在满月之夜，此杖可以吸收死者的灵魂以提升自己的魔力	7000	10000	11000	0	1	0	0	612	720	732	1362	-500	-500	30	1	0	0	0	0	0	0	0	0	0	0	0	0
1221000709	聚灵杖+9	72	0	7	0	7593	0		0	据说在满月之夜，此杖可以吸收死者的灵魂以提升自己的魔力	7500	10000	11000	0	1	0	0	628	736	756	1386	-500	-500	31	1	0	0	0	0	0	0	0	0	0	0	0	0
1221000710	聚灵杖+10	72	0	7	0	7593	0		0	据说在满月之夜，此杖可以吸收死者的灵魂以提升自己的魔力	0	10000	11000	0	1	0	0	644	752	780	1410	-500	-500	32	1	0	0	0	0	0	0	0	0	0	0	0	0
1221010700	精品聚灵杖	72	0	7	1	7593	0		0	据说在满月之夜，此杖可以吸收死者的灵魂以提升自己的魔力	3000	0	0	0	1	0	0	484	592	540	1170	-500	-500	22	1	0	0	67	146	0	0	0	0	0	0	0	0
1221010701	精品聚灵杖+1	72	0	7	1	7593	0		0	据说在满月之夜，此杖可以吸收死者的灵魂以提升自己的魔力	3500	0	0	0	1	0	0	500	608	564	1194	-500	-500	23	1	0	0	70	149	0	0	0	0	0	0	0	0
1221010702	精品聚灵杖+2	72	0	7	1	7593	0		0	据说在满月之夜，此杖可以吸收死者的灵魂以提升自己的魔力	4000	0	0	0	1	0	0	516	624	588	1218	-500	-500	24	1	0	0	73	152	0	0	0	0	0	0	0	0
1221010703	精品聚灵杖+3	72	1	7	1	7593	0		0	据说在满月之夜，此杖可以吸收死者的灵魂以提升自己的魔力	4500	0	0	0	1	0	0	532	640	612	1242	-500	-500	25	1	0	0	76	155	0	0	0	0	0	0	0	0
1221010704	精品聚灵杖+4	72	1	7	1	7593	0		0	据说在满月之夜，此杖可以吸收死者的灵魂以提升自己的魔力	5000	1000	13000	0	1	0	0	548	656	636	1266	-500	-500	26	1	0	0	79	158	0	0	0	0	0	0	0	0
1221010705	精品聚灵杖+5	72	2	7	1	7593	0		0	据说在满月之夜，此杖可以吸收死者的灵魂以提升自己的魔力	5500	3000	13000	0	1	0	0	564	672	660	1290	-500	-500	27	1	0	0	82	161	0	0	0	0	0	0	0	0
1221010706	精品聚灵杖+6	72	2	7	1	7593	0		0	据说在满月之夜，此杖可以吸收死者的灵魂以提升自己的魔力	6000	5000	13000	0	1	0	0	580	688	684	1314	-500	-500	28	1	0	0	85	164	0	0	0	0	0	0	0	0
1221010707	精品聚灵杖+7	72	2	7	1	7593	0		0	据说在满月之夜，此杖可以吸收死者的灵魂以提升自己的魔力	6500	7000	13000	0	1	0	0	596	704	708	1338	-500	-500	29	1	0	0	88	167	0	0	0	0	0	0	0	0
1221010708	精品聚灵杖+8	72	3	7	1	7593	0		0	据说在满月之夜，此杖可以吸收死者的灵魂以提升自己的魔力	7000	8000	13000	0	1	0	0	612	720	732	1362	-500	-500	30	1	0	0	91	170	0	0	0	0	0	0	0	0
1221010709	精品聚灵杖+9	72	3	7	1	7593	0		0	据说在满月之夜，此杖可以吸收死者的灵魂以提升自己的魔力	7500	9000	13000	0	1	0	0	628	736	756	1386	-500	-500	31	1	0	0	94	173	0	0	0	0	0	0	0	0
1221010710	精品聚灵杖+10	72	4	7	1	7593	0		0	据说在满月之夜，此杖可以吸收死者的灵魂以提升自己的魔力	0	10000	13000	0	1	0	0	644	752	780	1410	-500	-500	32	1	0	0	97	176	0	0	0	0	0	0	0	0
1221020700	极品聚灵杖	72	0	7	2	7593	0		0	据说在满月之夜，此杖可以吸收死者的灵魂以提升自己的魔力	3000	0	0	0	1	0	0	484	592	540	1170	-500	-500	22	1	60	74	67	146	2	0	0	0	2	0	0	0
1221020701	极品聚灵杖+1	72	0	7	2	7593	0		0	据说在满月之夜，此杖可以吸收死者的灵魂以提升自己的魔力	3500	0	0	0	1	0	0	500	608	564	1194	-500	-500	23	1	62	76	70	149	2	0	0	0	2	0	0	0
1221020702	极品聚灵杖+2	72	0	7	2	7593	0		0	据说在满月之夜，此杖可以吸收死者的灵魂以提升自己的魔力	4000	0	0	0	1	0	0	516	624	588	1218	-500	-500	24	1	64	78	73	152	2	0	0	0	2	0	0	0
1221020703	极品聚灵杖+3	72	2	7	2	7593	0		0	据说在满月之夜，此杖可以吸收死者的灵魂以提升自己的魔力	4500	0	0	0	1	0	0	532	640	612	1242	-500	-500	25	1	66	80	76	155	2	0	0	0	2	0	0	0
1221020704	极品聚灵杖+4	72	2	7	2	7593	0		0	据说在满月之夜，此杖可以吸收死者的灵魂以提升自己的魔力	5000	0	0	0	1	0	0	548	656	636	1266	-500	-500	26	1	68	82	79	158	2	0	0	0	2	0	0	0
1221020705	极品聚灵杖+5	72	3	7	2	7593	0		0	据说在满月之夜，此杖可以吸收死者的灵魂以提升自己的魔力	5500	500	15000	0	1	0	0	564	672	660	1290	-500	-500	27	1	70	84	82	161	2	0	0	0	2	0	0	0
1221020706	极品聚灵杖+6	72	3	7	2	7593	0		0	据说在满月之夜，此杖可以吸收死者的灵魂以提升自己的魔力	6000	700	15000	0	1	0	0	580	688	684	1314	-500	-500	28	1	72	86	85	164	2	0	0	0	2	0	0	0
1221020707	极品聚灵杖+7	72	3	7	2	7593	0		0	据说在满月之夜，此杖可以吸收死者的灵魂以提升自己的魔力	6500	900	15000	0	1	0	0	596	704	708	1338	-500	-500	29	1	74	88	88	167	2	0	0	0	2	0	0	0
1221020708	极品聚灵杖+8	72	4	7	2	7593	0		0	据说在满月之夜，此杖可以吸收死者的灵魂以提升自己的魔力	7000	1100	15000	0	1	0	0	612	720	732	1362	-500	-500	30	1	76	90	91	170	2	0	0	0	2	0	0	0
1221020709	极品聚灵杖+9	72	4	7	2	7593	0		0	据说在满月之夜，此杖可以吸收死者的灵魂以提升自己的魔力	7500	1300	15000	0	1	0	0	628	736	756	1386	-500	-500	31	1	78	92	94	173	2	0	0	0	2	0	0	0
1221020710	极品聚灵杖+10	72	5	7	2	7593	0		0	据说在满月之夜，此杖可以吸收死者的灵魂以提升自己的魔力	0	1500	15000	0	1	0	0	644	752	780	1410	-500	-500	32	1	80	94	97	176	2	0	0	0	2	0	0	0
1221030700	完美聚灵杖	72	0	7	3	4560000	182		0	据说在满月之夜，此杖可以吸收死者的灵魂以提升自己的魔力	3000	0	0	768	1	0	0	484	592	540	1170	-500	-500	22	1	60	74	67	146	2	10	0	0	2	0	0	10
1221030701	完美聚灵杖+1	72	0	7	3	4560000	182		0	据说在满月之夜，此杖可以吸收死者的灵魂以提升自己的魔力	3500	0	0	768	1	0	0	500	608	564	1194	-500	-500	23	1	62	76	70	149	2	10	0	0	2	0	0	10
1221030702	完美聚灵杖+2	72	0	7	3	4560000	182		0	据说在满月之夜，此杖可以吸收死者的灵魂以提升自己的魔力	4000	0	0	768	1	0	0	516	624	588	1218	-500	-500	24	1	64	78	73	152	2	10	0	0	2	0	0	10
1221030703	完美聚灵杖+3	72	3	7	3	4560000	182		0	据说在满月之夜，此杖可以吸收死者的灵魂以提升自己的魔力	4500	0	0	768	1	0	0	532	640	612	1242	-500	-500	25	1	66	80	76	155	2	10	0	0	2	0	0	10
1221030704	完美聚灵杖+4	72	3	7	3	4560000	182		0	据说在满月之夜，此杖可以吸收死者的灵魂以提升自己的魔力	5000	0	0	768	1	0	0	548	656	636	1266	-500	-500	26	1	68	82	79	158	2	10	0	0	2	0	0	10
1221030705	完美聚灵杖+5	72	4	7	3	4560000	182		0	据说在满月之夜，此杖可以吸收死者的灵魂以提升自己的魔力	5500	0	0	768	1	0	0	564	672	660	1290	-500	-500	27	1	70	84	82	161	2	10	0	0	2	0	0	10
1221030706	完美聚灵杖+6	72	4	7	3	4560000	182		0	据说在满月之夜，此杖可以吸收死者的灵魂以提升自己的魔力	6000	0	0	768	1	0	0	580	688	684	1314	-500	-500	28	1	72	86	85	164	2	10	0	0	2	0	0	10
1221030707	完美聚灵杖+7	72	4	7	3	4560000	182		0	据说在满月之夜，此杖可以吸收死者的灵魂以提升自己的魔力	6500	50	17000	768	1	0	0	596	704	708	1338	-500	-500	29	1	74	88	88	167	2	10	0	0	2	0	0	10
1221030708	完美聚灵杖+8	72	5	7	3	4560000	182		0	据说在满月之夜，此杖可以吸收死者的灵魂以提升自己的魔力	7000	150	17000	768	1	0	0	612	720	732	1362	-500	-500	30	1	76	90	91	170	2	10	0	0	2	0	0	10
1221030709	完美聚灵杖+9	72	5	7	3	4560000	182		0	据说在满月之夜，此杖可以吸收死者的灵魂以提升自己的魔力	7500	250	17000	768	1	0	0	628	736	756	1386	-500	-500	31	1	78	92	94	173	2	10	0	0	2	0	0	10
1221030710	完美聚灵杖+10	72	6	7	3	4560000	182		0	据说在满月之夜，此杖可以吸收死者的灵魂以提升自己的魔力	0	350	17000	768	1	0	0	644	752	780	1410	-500	-500	32	1	80	94	97	176	2	10	0	0	2	0	0	10
1221040700	神品聚灵杖	72	0	7	4	7600000	304		0	据说在满月之夜，此杖可以吸收死者的灵魂以提升自己的魔力	3000	0	0	1280	1	85000606	5	484	592	540	1170	-500	-500	22	1	60	74	67	146	2	10	10	10	2	10	10	10
1221040701	神品聚灵杖+1	72	0	7	4	7600000	304		0	据说在满月之夜，此杖可以吸收死者的灵魂以提升自己的魔力	3500	0	0	1280	1	85000606	10	500	608	564	1194	-500	-500	23	1	62	76	70	149	2	10	10	10	2	10	10	10
1221040702	神品聚灵杖+2	72	0	7	4	7600000	304		0	据说在满月之夜，此杖可以吸收死者的灵魂以提升自己的魔力	4000	0	0	1280	1	85000606	15	516	624	588	1218	-500	-500	24	1	64	78	73	152	2	10	10	10	2	10	10	10
1221040703	神品聚灵杖+3	72	4	7	4	7600000	304		0	据说在满月之夜，此杖可以吸收死者的灵魂以提升自己的魔力	4500	0	0	1280	1	85000606	20	532	640	612	1242	-500	-500	25	1	66	80	76	155	2	10	10	10	2	10	10	10
1221040704	神品聚灵杖+4	72	4	7	4	7600000	304		0	据说在满月之夜，此杖可以吸收死者的灵魂以提升自己的魔力	5000	0	0	1280	1	85000606	25	548	656	636	1266	-500	-500	26	1	68	82	79	158	2	10	10	10	2	10	10	10
1221040705	神品聚灵杖+5	72	5	7	4	7600000	304		0	据说在满月之夜，此杖可以吸收死者的灵魂以提升自己的魔力	5500	0	0	1280	1	85000606	30	564	672	660	1290	-500	-500	27	1	70	84	82	161	2	10	10	10	2	10	10	10
1221040706	神品聚灵杖+6	72	5	7	4	7600000	304		0	据说在满月之夜，此杖可以吸收死者的灵魂以提升自己的魔力	6000	0	0	1280	1	85000606	35	580	688	684	1314	-500	-500	28	1	72	86	85	164	2	10	10	10	2	10	10	10
1221040707	神品聚灵杖+7	72	5	7	4	7600000	304		0	据说在满月之夜，此杖可以吸收死者的灵魂以提升自己的魔力	6500	0	0	1280	1	85000606	40	596	704	708	1338	-500	-500	29	1	74	88	88	167	2	10	10	10	2	10	10	10
1221040708	神品聚灵杖+8	72	6	7	4	7600000	304		0	据说在满月之夜，此杖可以吸收死者的灵魂以提升自己的魔力	7000	0	0	1280	1	85000606	45	612	720	732	1362	-500	-500	30	1	76	90	91	170	2	10	10	10	2	10	10	10
1221040709	神品聚灵杖+9	72	6	7	4	7600000	304		0	据说在满月之夜，此杖可以吸收死者的灵魂以提升自己的魔力	7500	0	0	1280	1	85000606	50	628	736	756	1386	-500	-500	31	1	78	92	94	173	2	10	10	10	2	10	10	10
1221040710	神品聚灵杖+10	72	7	7	4	7600000	304		0	据说在满月之夜，此杖可以吸收死者的灵魂以提升自己的魔力	0	0	0	1280	1	85000606	55	644	752	780	1410	-500	-500	32	1	80	94	97	176	2	10	10	10	2	10	10	10
1221000800	符文杖	84	0	8	0	11390	0		0	全身刻满符文的法杖，光是那些神秘的符文就足够吸引眼球了	4500	0	0	0	1	0	0	584	708	620	1478	-500	-500	24	1	0	0	0	0	0	0	0	0	0	0	0	0
1221000801	符文杖+1	84	0	8	0	11390	0		0	全身刻满符文的法杖，光是那些神秘的符文就足够吸引眼球了	5000	0	0	0	1	0	0	600	724	644	1502	-500	-500	25	1	0	0	0	0	0	0	0	0	0	0	0	0
1221000802	符文杖+2	84	0	8	0	11390	0		0	全身刻满符文的法杖，光是那些神秘的符文就足够吸引眼球了	5500	0	0	0	1	0	0	616	740	668	1526	-500	-500	26	1	0	0	0	0	0	0	0	0	0	0	0	0
1221000803	符文杖+3	84	0	8	0	11390	0		0	全身刻满符文的法杖，光是那些神秘的符文就足够吸引眼球了	6000	7500	15000	0	1	0	0	632	756	692	1550	-500	-500	27	1	0	0	0	0	0	0	0	0	0	0	0	0
1221000804	符文杖+4	84	0	8	0	11390	0		0	全身刻满符文的法杖，光是那些神秘的符文就足够吸引眼球了	6500	8500	15000	0	1	0	0	648	772	716	1574	-500	-500	28	1	0	0	0	0	0	0	0	0	0	0	0	0
1221000805	符文杖+5	84	0	8	0	11390	0		0	全身刻满符文的法杖，光是那些神秘的符文就足够吸引眼球了	7000	9500	15000	0	1	0	0	664	788	740	1598	-500	-500	29	1	0	0	0	0	0	0	0	0	0	0	0	0
1221000806	符文杖+6	84	0	8	0	11390	0		0	全身刻满符文的法杖，光是那些神秘的符文就足够吸引眼球了	7500	10000	15000	0	1	0	0	680	804	764	1622	-500	-500	30	1	0	0	0	0	0	0	0	0	0	0	0	0
1221000807	符文杖+7	84	0	8	0	11390	0		0	全身刻满符文的法杖，光是那些神秘的符文就足够吸引眼球了	8000	10000	15000	0	1	0	0	696	820	788	1646	-500	-500	31	1	0	0	0	0	0	0	0	0	0	0	0	0
1221000808	符文杖+8	84	0	8	0	11390	0		0	全身刻满符文的法杖，光是那些神秘的符文就足够吸引眼球了	8500	10000	15000	0	1	0	0	712	836	812	1670	-500	-500	32	1	0	0	0	0	0	0	0	0	0	0	0	0
1221000809	符文杖+9	84	0	8	0	11390	0		0	全身刻满符文的法杖，光是那些神秘的符文就足够吸引眼球了	9000	10000	15000	0	1	0	0	728	852	836	1694	-500	-500	33	1	0	0	0	0	0	0	0	0	0	0	0	0
1221000810	符文杖+10	84	0	8	0	11390	0		0	全身刻满符文的法杖，光是那些神秘的符文就足够吸引眼球了	0	10000	15000	0	1	0	0	744	868	860	1718	-500	-500	34	1	0	0	0	0	0	0	0	0	0	0	0	0
1221010800	精品符文杖	84	0	8	1	11390	0		0	全身刻满符文的法杖，光是那些神秘的符文就足够吸引眼球了	4500	0	0	0	1	0	0	584	708	620	1478	-500	-500	24	1	0	0	77	184	0	0	0	0	0	0	0	0
1221010801	精品符文杖+1	84	0	8	1	11390	0		0	全身刻满符文的法杖，光是那些神秘的符文就足够吸引眼球了	5000	0	0	0	1	0	0	600	724	644	1502	-500	-500	25	1	0	0	80	187	0	0	0	0	0	0	0	0
1221010802	精品符文杖+2	84	0	8	1	11390	0		0	全身刻满符文的法杖，光是那些神秘的符文就足够吸引眼球了	5500	0	0	0	1	0	0	616	740	668	1526	-500	-500	26	1	0	0	83	190	0	0	0	0	0	0	0	0
1221010803	精品符文杖+3	84	1	8	1	11390	0		0	全身刻满符文的法杖，光是那些神秘的符文就足够吸引眼球了	6000	0	0	0	1	0	0	632	756	692	1550	-500	-500	27	1	0	0	86	193	0	0	0	0	0	0	0	0
1221010804	精品符文杖+4	84	1	8	1	11390	0		0	全身刻满符文的法杖，光是那些神秘的符文就足够吸引眼球了	6500	1000	18000	0	1	0	0	648	772	716	1574	-500	-500	28	1	0	0	89	196	0	0	0	0	0	0	0	0
