编号	名字	等级需求	光影等级	图标	品质	金币	元宝	功能描述	攻击距离增加	描述	升等费用	精炼几率	精炼费用	升级费用	种族要求	武器攻击附加状态	状态产生几率	最小物理攻击	最大物理攻击	最小魔法攻击	最大魔法攻击	增加攻击时间	增加攻击间隔	增加攻击命中	双倍攻击几率	附加最小物理攻击	附加最大物理攻击	附加最小魔法攻击	附加最大魔法攻击	物攻加成（等级）	物攻加成（强壮）	物攻加成（敏捷）	物攻加成（智慧）	魔攻加成（等级）	魔攻加成（强壮）	魔攻加成（敏捷）	魔攻加成（智慧）
1232010605	精品杀戮之剑+5	60	2	6	1	7382	0		0	经过千百战争的血腥之剑	3200	3000	9000	0	2	0	0	732	1484	232	298	-500	-500	21	1	91	185	0	0	0	0	0	0	0	0	0	0
1232010606	精品杀戮之剑+6	60	2	6	1	7382	0		0	经过千百战争的血腥之剑	3400	5000	9000	0	2	0	0	760	1512	244	310	-500	-500	22	1	95	189	0	0	0	0	0	0	0	0	0	0
1232010607	精品杀戮之剑+7	60	2	6	1	7382	0		0	经过千百战争的血腥之剑	3600	7000	9000	0	2	0	0	788	1540	256	322	-500	-500	23	1	98	192	0	0	0	0	0	0	0	0	0	0
1232010608	精品杀戮之剑+8	60	3	6	1	7382	0		0	经过千百战争的血腥之剑	3800	8000	9000	0	2	0	0	816	1568	268	334	-500	-500	24	1	102	196	0	0	0	0	0	0	0	0	0	0
1232010609	精品杀戮之剑+9	60	3	6	1	7382	0		0	经过千百战争的血腥之剑	4000	9000	9000	0	2	0	0	844	1596	280	346	-500	-500	25	1	105	199	0	0	0	0	0	0	0	0	0	0
1232010610	精品杀戮之剑+10	60	4	6	1	7382	0		0	经过千百战争的血腥之剑	0	10000	9000	0	2	0	0	872	1624	292	358	-500	-500	26	1	109	203	0	0	0	0	0	0	0	0	0	0
1232020600	极品杀戮之剑	60	0	6	2	7382	0		0	经过千百战争的血腥之剑	2200	0	0	0	2	0	0	592	1344	172	238	-500	-500	16	1	74	168	21	29	2	0	0	0	2	0	0	0
1232020601	极品杀戮之剑+1	60	0	6	2	7382	0		0	经过千百战争的血腥之剑	2400	0	0	0	2	0	0	620	1372	184	250	-500	-500	17	1	77	171	23	31	2	0	0	0	2	0	0	0
1232020602	极品杀戮之剑+2	60	0	6	2	7382	0		0	经过千百战争的血腥之剑	2600	0	0	0	2	0	0	648	1400	196	262	-500	-500	18	1	81	175	24	32	2	0	0	0	2	0	0	0
1232020603	极品杀戮之剑+3	60	2	6	2	7382	0		0	经过千百战争的血腥之剑	2800	0	0	0	2	0	0	676	1428	208	274	-500	-500	19	1	84	178	26	34	2	0	0	0	2	0	0	0
1232020604	极品杀戮之剑+4	60	2	6	2	7382	0		0	经过千百战争的血腥之剑	3000	0	0	0	2	0	0	704	1456	220	286	-500	-500	20	1	88	182	27	35	2	0	0	0	2	0	0	0
1232020605	极品杀戮之剑+5	60	3	6	2	7382	0		0	经过千百战争的血腥之剑	3200	1000	11000	0	2	0	0	732	1484	232	298	-500	-500	21	1	91	185	29	37	2	0	0	0	2	0	0	0
1232020606	极品杀戮之剑+6	60	3	6	2	7382	0		0	经过千百战争的血腥之剑	3400	2000	11000	0	2	0	0	760	1512	244	310	-500	-500	22	1	95	189	30	38	2	0	0	0	2	0	0	0
1232020607	极品杀戮之剑+7	60	3	6	2	7382	0		0	经过千百战争的血腥之剑	3600	3000	11000	0	2	0	0	788	1540	256	322	-500	-500	23	1	98	192	32	40	2	0	0	0	2	0	0	0
1232020608	极品杀戮之剑+8	60	4	6	2	7382	0		0	经过千百战争的血腥之剑	3800	4000	11000	0	2	0	0	816	1568	268	334	-500	-500	24	1	102	196	33	41	2	0	0	0	2	0	0	0
1232020609	极品杀戮之剑+9	60	4	6	2	7382	0		0	经过千百战争的血腥之剑	4000	5000	11000	0	2	0	0	844	1596	280	346	-500	-500	25	1	105	199	35	43	2	0	0	0	2	0	0	0
1232020610	极品杀戮之剑+10	60	5	6	2	7382	0		0	经过千百战争的血腥之剑	0	6000	11000	0	2	0	0	872	1624	292	358	-500	-500	26	1	109	203	36	44	2	0	0	0	2	0	0	0
1232030600	完美杀戮之剑	60	0	6	3	3120000	140		0	经过千百战争的血腥之剑	2200	0	0	576	2	0	0	592	1344	172	238	-500	-500	16	1	74	168	21	29	2	10	0	0	2	0	0	10
1232030601	完美杀戮之剑+1	60	0	6	3	3120000	140		0	经过千百战争的血腥之剑	2400	0	0	576	2	0	0	620	1372	184	250	-500	-500	17	1	77	171	23	31	2	10	0	0	2	0	0	10
1232030602	完美杀戮之剑+2	60	0	6	3	3120000	140		0	经过千百战争的血腥之剑	2600	0	0	576	2	0	0	648	1400	196	262	-500	-500	18	1	81	175	24	32	2	10	0	0	2	0	0	10
1232030603	完美杀戮之剑+3	60	3	6	3	3120000	140		0	经过千百战争的血腥之剑	2800	0	0	576	2	0	0	676	1428	208	274	-500	-500	19	1	84	178	26	34	2	10	0	0	2	0	0	10
1232030604	完美杀戮之剑+4	60	3	6	3	3120000	140		0	经过千百战争的血腥之剑	3000	0	0	576	2	0	0	704	1456	220	286	-500	-500	20	1	88	182	27	35	2	10	0	0	2	0	0	10
1232030605	完美杀戮之剑+5	60	4	6	3	3120000	140		0	经过千百战争的血腥之剑	3200	0	0	576	2	0	0	732	1484	232	298	-500	-500	21	1	91	185	29	37	2	10	0	0	2	0	0	10
1232030606	完美杀戮之剑+6	60	4	6	3	3120000	140		0	经过千百战争的血腥之剑	3400	0	0	576	2	0	0	760	1512	244	310	-500	-500	22	1	95	189	30	38	2	10	0	0	2	0	0	10
1232030607	完美杀戮之剑+7	60	4	6	3	3120000	140		0	经过千百战争的血腥之剑	3600	100	13000	576	2	0	0	788	1540	256	322	-500	-500	23	1	98	192	32	40	2	10	0	0	2	0	0	10
1232030608	完美杀戮之剑+8	60	5	6	3	3120000	140		0	经过千百战争的血腥之剑	3800	200	13000	576	2	0	0	816	1568	268	334	-500	-500	24	1	102	196	33	41	2	10	0	0	2	0	0	10
1232030609	完美杀戮之剑+9	60	5	6	3	3120000	140		0	经过千百战争的血腥之剑	4000	300	13000	576	2	0	0	844	1596	280	346	-500	-500	25	1	105	199	35	43	2	10	0	0	2	0	0	10
1232030610	完美杀戮之剑+10	60	6	6	3	3120000	140		0	经过千百战争的血腥之剑	0	400	13000	576	2	0	0	872	1624	292	358	-500	-500	26	1	109	203	36	44	2	10	0	0	2	0	0	10
1232040600	神品杀戮之剑	60	0	6	4	5200000	234		0	经过千百战争的血腥之剑	2200	0	0	960	2	0	0	592	1344	172	238	-500	-500	16	1	74	168	21	29	2	10	10	10	2	10	10	10
1232040601	神品杀戮之剑+1	60	0	6	4	5200000	234		0	经过千百战争的血腥之剑	2400	0	0	960	2	0	0	620	1372	184	250	-500	-500	17	1	77	171	23	31	2	10	10	10	2	10	10	10
1232040602	神品杀戮之剑+2	60	0	6	4	5200000	234		0	经过千百战争的血腥之剑	2600	0	0	960	2	0	0	648	1400	196	262	-500	-500	18	1	81	175	24	32	2	10	10	10	2	10	10	10
1232040603	神品杀戮之剑+3	60	4	6	4	5200000	234		0	经过千百战争的血腥之剑	2800	0	0	960	2	0	0	676	1428	208	274	-500	-500	19	1	84	178	26	34	2	10	10	10	2	10	10	10
1232040604	神品杀戮之剑+4	60	4	6	4	5200000	234		0	经过千百战争的血腥之剑	3000	0	0	960	2	0	0	704	1456	220	286	-500	-500	20	1	88	182	27	35	2	10	10	10	2	10	10	10
1232040605	神品杀戮之剑+5	60	5	6	4	5200000	234		0	经过千百战争的血腥之剑	3200	0	0	960	2	0	0	732	1484	232	298	-500	-500	21	1	91	185	29	37	2	10	10	10	2	10	10	10
1232040606	神品杀戮之剑+6	60	5	6	4	5200000	234		0	经过千百战争的血腥之剑	3400	0	0	960	2	0	0	760	1512	244	310	-500	-500	22	1	95	189	30	38	2	10	10	10	2	10	10	10
1232040607	神品杀戮之剑+7	60	5	6	4	5200000	234		0	经过千百战争的血腥之剑	3600	0	0	960	2	0	0	788	1540	256	322	-500	-500	23	1	98	192	32	40	2	10	10	10	2	10	10	10
1232040608	神品杀戮之剑+8	60	6	6	4	5200000	234		0	经过千百战争的血腥之剑	3800	0	0	960	2	0	0	816	1568	268	334	-500	-500	24	1	102	196	33	41	2	10	10	10	2	10	10	10
1232040609	神品杀戮之剑+9	60	6	6	4	5200000	234		0	经过千百战争的血腥之剑	4000	0	0	960	2	0	0	844	1596	280	346	-500	-500	25	1	105	199	35	43	2	10	10	10	2	10	10	10
1232040610	神品杀戮之剑+10	60	7	6	4	5200000	234		0	经过千百战争的血腥之剑	0	0	0	960	2	0	0	872	1624	292	358	-500	-500	26	1	109	203	36	44	2	10	10	10	2	10	10	10
1232000700	尖啸之剑	72	0	7	0	8859	0		0	此剑挥舞之中有着尖锐声响	3000	0	0	0	2	0	0	696	1700	222	274	-500	-500	22	1	0	0	0	0	0	0	0	0	0	0	0	0
1232000701	尖啸之剑+1	72	0	7	0	8859	0		0	此剑挥舞之中有着尖锐声响	3500	0	0	0	2	0	0	724	1728	234	286	-500	-500	23	1	0	0	0	0	0	0	0	0	0	0	0	0
1232000702	尖啸之剑+2	72	0	7	0	8859	0		0	此剑挥舞之中有着尖锐声响	4000	0	0	0	2	0	0	752	1756	246	298	-500	-500	24	1	0	0	0	0	0	0	0	0	0	0	0	0
1232000703	尖啸之剑+3	72	0	7	0	8859	0		0	此剑挥舞之中有着尖锐声响	4500	7500	11000	0	2	0	0	780	1784	258	310	-500	-500	25	1	0	0	0	0	0	0	0	0	0	0	0	0
1232000704	尖啸之剑+4	72	0	7	0	8859	0		0	此剑挥舞之中有着尖锐声响	5000	8500	11000	0	2	0	0	808	1812	270	322	-500	-500	26	1	0	0	0	0	0	0	0	0	0	0	0	0
1232000705	尖啸之剑+5	72	0	7	0	8859	0		0	此剑挥舞之中有着尖锐声响	5500	9500	11000	0	2	0	0	836	1840	282	334	-500	-500	27	1	0	0	0	0	0	0	0	0	0	0	0	0
1232000706	尖啸之剑+6	72	0	7	0	8859	0		0	此剑挥舞之中有着尖锐声响	6000	10000	11000	0	2	0	0	864	1868	294	346	-500	-500	28	1	0	0	0	0	0	0	0	0	0	0	0	0
1232000707	尖啸之剑+7	72	0	7	0	8859	0		0	此剑挥舞之中有着尖锐声响	6500	10000	11000	0	2	0	0	892	1896	306	358	-500	-500	29	1	0	0	0	0	0	0	0	0	0	0	0	0
1232000708	尖啸之剑+8	72	0	7	0	8859	0		0	此剑挥舞之中有着尖锐声响	7000	10000	11000	0	2	0	0	920	1924	318	370	-500	-500	30	1	0	0	0	0	0	0	0	0	0	0	0	0
1232000709	尖啸之剑+9	72	0	7	0	8859	0		0	此剑挥舞之中有着尖锐声响	7500	10000	11000	0	2	0	0	948	1952	330	382	-500	-500	31	1	0	0	0	0	0	0	0	0	0	0	0	0
1232000710	尖啸之剑+10	72	0	7	0	8859	0		0	此剑挥舞之中有着尖锐声响	0	10000	11000	0	2	0	0	976	1980	342	394	-500	-500	32	1	0	0	0	0	0	0	0	0	0	0	0	0
1232010700	精品尖啸之剑	72	0	7	1	8859	0		0	此剑挥舞之中有着尖锐声响	3000	0	0	0	2	0	0	696	1700	222	274	-500	-500	22	1	87	212	0	0	0	0	0	0	0	0	0	0
1232010701	精品尖啸之剑+1	72	0	7	1	8859	0		0	此剑挥舞之中有着尖锐声响	3500	0	0	0	2	0	0	724	1728	234	286	-500	-500	23	1	90	216	0	0	0	0	0	0	0	0	0	0
1232010702	精品尖啸之剑+2	72	0	7	1	8859	0		0	此剑挥舞之中有着尖锐声响	4000	0	0	0	2	0	0	752	1756	246	298	-500	-500	24	1	94	219	0	0	0	0	0	0	0	0	0	0
1232010703	精品尖啸之剑+3	72	1	7	1	8859	0		0	此剑挥舞之中有着尖锐声响	4500	0	0	0	2	0	0	780	1784	258	310	-500	-500	25	1	97	223	0	0	0	0	0	0	0	0	0	0
1232010704	精品尖啸之剑+4	72	1	7	1	8859	0		0	此剑挥舞之中有着尖锐声响	5000	1000	13000	0	2	0	0	808	1812	270	322	-500	-500	26	1	101	226	0	0	0	0	0	0	0	0	0	0
1232010705	精品尖啸之剑+5	72	2	7	1	8859	0		0	此剑挥舞之中有着尖锐声响	5500	3000	13000	0	2	0	0	836	1840	282	334	-500	-500	27	1	104	230	0	0	0	0	0	0	0	0	0	0
1232010706	精品尖啸之剑+6	72	2	7	1	8859	0		0	此剑挥舞之中有着尖锐声响	6000	5000	13000	0	2	0	0	864	1868	294	346	-500	-500	28	1	108	233	0	0	0	0	0	0	0	0	0	0
1232010707	精品尖啸之剑+7	72	2	7	1	8859	0		0	此剑挥舞之中有着尖锐声响	6500	7000	13000	0	2	0	0	892	1896	306	358	-500	-500	29	1	111	237	0	0	0	0	0	0	0	0	0	0
1232010708	精品尖啸之剑+8	72	3	7	1	8859	0		0	此剑挥舞之中有着尖锐声响	7000	8000	13000	0	2	0	0	920	1924	318	370	-500	-500	30	1	115	240	0	0	0	0	0	0	0	0	0	0
1232010709	精品尖啸之剑+9	72	3	7	1	8859	0		0	此剑挥舞之中有着尖锐声响	7500	9000	13000	0	2	0	0	948	1952	330	382	-500	-500	31	1	118	244	0	0	0	0	0	0	0	0	0	0
1232010710	精品尖啸之剑+10	72	4	7	1	8859	0		0	此剑挥舞之中有着尖锐声响	0	10000	13000	0	2	0	0	976	1980	342	394	-500	-500	32	1	122	247	0	0	0	0	0	0	0	0	0	0
1232020700	极品尖啸之剑	72	0	7	2	8859	0		0	此剑挥舞之中有着尖锐声响	3000	0	0	0	2	0	0	696	1700	222	274	-500	-500	22	1	87	212	27	34	2	0	0	0	2	0	0	0
1232020701	极品尖啸之剑+1	72	0	7	2	8859	0		0	此剑挥舞之中有着尖锐声响	3500	0	0	0	2	0	0	724	1728	234	286	-500	-500	23	1	90	216	29	35	2	0	0	0	2	0	0	0
1232020702	极品尖啸之剑+2	72	0	7	2	8859	0		0	此剑挥舞之中有着尖锐声响	4000	0	0	0	2	0	0	752	1756	246	298	-500	-500	24	1	94	219	30	37	2	0	0	0	2	0	0	0
1232020703	极品尖啸之剑+3	72	2	7	2	8859	0		0	此剑挥舞之中有着尖锐声响	4500	0	0	0	2	0	0	780	1784	258	310	-500	-500	25	1	97	223	32	38	2	0	0	0	2	0	0	0
1232020704	极品尖啸之剑+4	72	2	7	2	8859	0		0	此剑挥舞之中有着尖锐声响	5000	0	0	0	2	0	0	808	1812	270	322	-500	-500	26	1	101	226	33	40	2	0	0	0	2	0	0	0
1232020705	极品尖啸之剑+5	72	3	7	2	8859	0		0	此剑挥舞之中有着尖锐声响	5500	500	15000	0	2	0	0	836	1840	282	334	-500	-500	27	1	104	230	35	41	2	0	0	0	2	0	0	0
1232020706	极品尖啸之剑+6	72	3	7	2	8859	0		0	此剑挥舞之中有着尖锐声响	6000	700	15000	0	2	0	0	864	1868	294	346	-500	-500	28	1	108	233	36	43	2	0	0	0	2	0	0	0
1232020707	极品尖啸之剑+7	72	3	7	2	8859	0		0	此剑挥舞之中有着尖锐声响	6500	900	15000	0	2	0	0	892	1896	306	358	-500	-500	29	1	111	237	38	44	2	0	0	0	2	0	0	0
1232020708	极品尖啸之剑+8	72	4	7	2	8859	0		0	此剑挥舞之中有着尖锐声响	7000	1100	15000	0	2	0	0	920	1924	318	370	-500	-500	30	1	115	240	39	46	2	0	0	0	2	0	0	0
1232020709	极品尖啸之剑+9	72	4	7	2	8859	0		0	此剑挥舞之中有着尖锐声响	7500	1300	15000	0	2	0	0	948	1952	330	382	-500	-500	31	1	118	244	41	47	2	0	0	0	2	0	0	0
1232020710	极品尖啸之剑+10	72	5	7	2	8859	0		0	此剑挥舞之中有着尖锐声响	0	1500	15000	0	2	0	0	976	1980	342	394	-500	-500	32	1	122	247	42	49	2	0	0	0	2	0	0	0
1232030700	完美尖啸之剑	72	0	7	3	4560000	182		0	此剑挥舞之中有着尖锐声响	3000	0	0	768	2	0	0	696	1700	222	274	-500	-500	22	1	87	212	27	34	2	10	0	0	2	0	0	10
1232030701	完美尖啸之剑+1	72	0	7	3	4560000	182		0	此剑挥舞之中有着尖锐声响	3500	0	0	768	2	0	0	724	1728	234	286	-500	-500	23	1	90	216	29	35	2	10	0	0	2	0	0	10
1232030702	完美尖啸之剑+2	72	0	7	3	4560000	182		0	此剑挥舞之中有着尖锐声响	4000	0	0	768	2	0	0	752	1756	246	298	-500	-500	24	1	94	219	30	37	2	10	0	0	2	0	0	10
1232030703	完美尖啸之剑+3	72	3	7	3	4560000	182		0	此剑挥舞之中有着尖锐声响	4500	0	0	768	2	0	0	780	1784	258	310	-500	-500	25	1	97	223	32	38	2	10	0	0	2	0	0	10
1232030704	完美尖啸之剑+4	72	3	7	3	4560000	182		0	此剑挥舞之中有着尖锐声响	5000	0	0	768	2	0	0	808	1812	270	322	-500	-500	26	1	101	226	33	40	2	10	0	0	2	0	0	10
1232030705	完美尖啸之剑+5	72	4	7	3	4560000	182		0	此剑挥舞之中有着尖锐声响	5500	0	0	768	2	0	0	836	1840	282	334	-500	-500	27	1	104	230	35	41	2	10	0	0	2	0	0	10
1232030706	完美尖啸之剑+6	72	4	7	3	4560000	182		0	此剑挥舞之中有着尖锐声响	6000	0	0	768	2	0	0	864	1868	294	346	-500	-500	28	1	108	233	36	43	2	10	0	0	2	0	0	10
1232030707	完美尖啸之剑+7	72	4	7	3	4560000	182		0	此剑挥舞之中有着尖锐声响	6500	50	17000	768	2	0	0	892	1896	306	358	-500	-500	29	1	111	237	38	44	2	10	0	0	2	0	0	10
1232030708	完美尖啸之剑+8	72	5	7	3	4560000	182		0	此剑挥舞之中有着尖锐声响	7000	150	17000	768	2	0	0	920	1924	318	370	-500	-500	30	1	115	240	39	46	2	10	0	0	2	0	0	10
1232030709	完美尖啸之剑+9	72	5	7	3	4560000	182		0	此剑挥舞之中有着尖锐声响	7500	250	17000	768	2	0	0	948	1952	330	382	-500	-500	31	1	118	244	41	47	2	10	0	0	2	0	0	10
1232030710	完美尖啸之剑+10	72	6	7	3	4560000	182		0	此剑挥舞之中有着尖锐声响	0	350	17000	768	2	0	0	976	1980	342	394	-500	-500	32	1	122	247	42	49	2	10	0	0	2	0	0	10
1232040700	神品尖啸之剑	72	0	7	4	7600000	304		0	此剑挥舞之中有着尖锐声响	3000	0	0	1280	2	0	0	696	1700	222	274	-500	-500	22	1	87	212	27	34	2	10	10	10	2	10	10	10
1232040701	神品尖啸之剑+1	72	0	7	4	7600000	304		0	此剑挥舞之中有着尖锐声响	3500	0	0	1280	2	0	0	724	1728	234	286	-500	-500	23	1	90	216	29	35	2	10	10	10	2	10	10	10
1232040702	神品尖啸之剑+2	72	0	7	4	7600000	304		0	此剑挥舞之中有着尖锐声响	4000	0	0	1280	2	0	0	752	1756	246	298	-500	-500	24	1	94	219	30	37	2	10	10	10	2	10	10	10
1232040703	神品尖啸之剑+3	72	4	7	4	7600000	304		0	此剑挥舞之中有着尖锐声响	4500	0	0	1280	2	0	0	780	1784	258	310	-500	-500	25	1	97	223	32	38	2	10	10	10	2	10	10	10
1232040704	神品尖啸之剑+4	72	4	7	4	7600000	304		0	此剑挥舞之中有着尖锐声响	5000	0	0	1280	2	0	0	808	1812	270	322	-500	-500	26	1	101	226	33	40	2	10	10	10	2	10	10	10
1232040705	神品尖啸之剑+5	72	5	7	4	7600000	304		0	此剑挥舞之中有着尖锐声响	5500	0	0	1280	2	0	0	836	1840	282	334	-500	-500	27	1	104	230	35	41	2	10	10	10	2	10	10	10
1232040706	神品尖啸之剑+6	72	5	7	4	7600000	304		0	此剑挥舞之中有着尖锐声响	6000	0	0	1280	2	0	0	864	1868	294	346	-500	-500	28	1	108	233	36	43	2	10	10	10	2	10	10	10
1232040707	神品尖啸之剑+7	72	5	7	4	7600000	304		0	此剑挥舞之中有着尖锐声响	6500	0	0	1280	2	0	0	892	1896	306	358	-500	-500	29	1	111	237	38	44	2	10	10	10	2	10	10	10
1232040708	神品尖啸之剑+8	72	6	7	4	7600000	304		0	此剑挥舞之中有着尖锐声响	7000	0	0	1280	2	0	0	920	1924	318	370	-500	-500	30	1	115	240	39	46	2	10	10	10	2	10	10	10
1232040709	神品尖啸之剑+9	72	6	7	4	7600000	304		0	此剑挥舞之中有着尖锐声响	7500	0	0	1280	2	0	0	948	1952	330	382	-500	-500	31	1	118	244	41	47	2	10	10	10	2	10	10	10
1232040710	神品尖啸之剑+10	72	7	7	4	7600000	304		0	此剑挥舞之中有着尖锐声响	0	0	0	1280	2	0	0	976	1980	342	394	-500	-500	32	1	122	247	42	49	2	10	10	10	2	10	10	10
1232000800	修罗之剑	84	0	8	0	13288	0		0	用此剑者犹如地狱修罗，十分凶险	4500	0	0	0	2	0	0	830	2090	252	342	-500	-500	24	1	0	0	0	0	0	0	0	0	0	0	0	0
1232000801	修罗之剑+1	84	0	8	0	13288	0		0	用此剑者犹如地狱修罗，十分凶险	5000	0	0	0	2	0	0	858	2118	264	354	-500	-500	25	1	0	0	0	0	0	0	0	0	0	0	0	0
1232000802	修罗之剑+2	84	0	8	0	13288	0		0	用此剑者犹如地狱修罗，十分凶险	5500	0	0	0	2	0	0	886	2146	276	366	-500	-500	26	1	0	0	0	0	0	0	0	0	0	0	0	0
1232000803	修罗之剑+3	84	0	8	0	13288	0		0	用此剑者犹如地狱修罗，十分凶险	6000	7500	15000	0	2	0	0	914	2174	288	378	-500	-500	27	1	0	0	0	0	0	0	0	0	0	0	0	0
1232000804	修罗之剑+4	84	0	8	0	13288	0		0	用此剑者犹如地狱修罗，十分凶险	6500	8500	15000	0	2	0	0	942	2202	300	390	-500	-500	28	1	0	0	0	0	0	0	0	0	0	0	0	0
1232000805	修罗之剑+5	84	0	8	0	13288	0		0	用此剑者犹如地狱修罗，十分凶险	7000	9500	15000	0	2	0	0	970	2230	312	402	-500	-500	29	1	0	0	0	0	0	0	0	0	0	0	0	0
1232000806	修罗之剑+6	84	0	8	0	13288	0		0	用此剑者犹如地狱修罗，十分凶险	7500	10000	15000	0	2	0	0	998	2258	324	414	-500	-500	30	1	0	0	0	0	0	0	0	0	0	0	0	0
1232000807	修罗之剑+7	84	0	8	0	13288	0		0	用此剑者犹如地狱修罗，十分凶险	8000	10000	15000	0	2	0	0	1026	2286	336	426	-500	-500	31	1	0	0	0	0	0	0	0	0	0	0	0	0
1232000808	修罗之剑+8	84	0	8	0	13288	0		0	用此剑者犹如地狱修罗，十分凶险	8500	10000	15000	0	2	0	0	1054	2314	348	438	-500	-500	32	1	0	0	0	0	0	0	0	0	0	0	0	0
1232000809	修罗之剑+9	84	0	8	0	13288	0		0	用此剑者犹如地狱修罗，十分凶险	9000	10000	15000	0	2	0	0	1082	2342	360	450	-500	-500	33	1	0	0	0	0	0	0	0	0	0	0	0	0
1232000810	修罗之剑+10	84	0	8	0	13288	0		0	用此剑者犹如地狱修罗，十分凶险	0	10000	15000	0	2	0	0	1110	2370	372	462	-500	-500	34	1	0	0	0	0	0	0	0	0	0	0	0	0
1232010800	精品修罗之剑	84	0	8	1	13288	0		0	用此剑者犹如地狱修罗，十分凶险	4500	0	0	0	2	0	0	830	2090	252	342	-500	-500	24	1	103	261	0	0	0	0	0	0	0	0	0	0
1232010801	精品修罗之剑+1	84	0	8	1	13288	0		0	用此剑者犹如地狱修罗，十分凶险	5000	0	0	0	2	0	0	858	2118	264	354	-500	-500	25	1	107	264	0	0	0	0	0	0	0	0	0	0
1232010802	精品修罗之剑+2	84	0	8	1	13288	0		0	用此剑者犹如地狱修罗，十分凶险	5500	0	0	0	2	0	0	886	2146	276	366	-500	-500	26	1	110	268	0	0	0	0	0	0	0	0	0	0
1232010803	精品修罗之剑+3	84	1	8	1	13288	0		0	用此剑者犹如地狱修罗，十分凶险	6000	0	0	0	2	0	0	914	2174	288	378	-500	-500	27	1	114	271	0	0	0	0	0	0	0	0	0	0
1232010804	精品修罗之剑+4	84	1	8	1	13288	0		0	用此剑者犹如地狱修罗，十分凶险	6500	1000	18000	0	2	0	0	942	2202	300	390	-500	-500	28	1	117	275	0	0	0	0	0	0	0	0	0	0
1232010805	精品修罗之剑+5	84	2	8	1	13288	0		0	用此剑者犹如地狱修罗，十分凶险	7000	2000	18000	0	2	0	0	970	2230	312	402	-500	-500	29	1	121	278	0	0	0	0	0	0	0	0	0	0
1232010806	精品修罗之剑+6	84	2	8	1	13288	0		0	用此剑者犹如地狱修罗，十分凶险	7500	3000	18000	0	2	0	0	998	2258	324	414	-500	-500	30	1	124	282	0	0	0	0	0	0	0	0	0	0
1232010807	精品修罗之剑+7	84	2	8	1	13288	0		0	用此剑者犹如地狱修罗，十分凶险	8000	4000	18000	0	2	0	0	1026	2286	336	426	-500	-500	31	1	128	285	0	0	0	0	0	0	0	0	0	0
1232010808	精品修罗之剑+8	84	3	8	1	13288	0		0	用此剑者犹如地狱修罗，十分凶险	8500	6000	18000	0	2	0	0	1054	2314	348	438	-500	-500	32	1	131	289	0	0	0	0	0	0	0	0	0	0
1232010809	精品修罗之剑+9	84	3	8	1	13288	0		0	用此剑者犹如地狱修罗，十分凶险	9000	8000	18000	0	2	0	0	1082	2342	360	450	-500	-500	33	1	135	292	0	0	0	0	0	0	0	0	0	0
1232010810	精品修罗之剑+10	84	4	8	1	13288	0		0	用此剑者犹如地狱修罗，十分凶险	0	10000	18000	0	2	0	0	1110	2370	372	462	-500	-500	34	1	138	296	0	0	0	0	0	0	0	0	0	0
1232020800	极品修罗之剑	84	0	8	2	13288	0		0	用此剑者犹如地狱修罗，十分凶险	4500	0	0	0	2	0	0	830	2090	252	342	-500	-500	24	1	103	261	31	42	2	0	0	0	2	0	0	0
1232020801	极品修罗之剑+1	84	0	8	2	13288	0		0	用此剑者犹如地狱修罗，十分凶险	5000	0	0	0	2	0	0	858	2118	264	354	-500	-500	25	1	107	264	33	44	2	0	0	0	2	0	0	0
1232020802	极品修罗之剑+2	84	0	8	2	13288	0		0	用此剑者犹如地狱修罗，十分凶险	5500	0	0	0	2	0	0	886	2146	276	366	-500	-500	26	1	110	268	34	45	2	0	0	0	2	0	0	0
1232020803	极品修罗之剑+3	84	2	8	2	13288	0		0	用此剑者犹如地狱修罗，十分凶险	6000	0	0	0	2	0	0	914	2174	288	378	-500	-500	27	1	114	271	36	47	2	0	0	0	2	0	0	0
1232020804	极品修罗之剑+4	84	2	8	2	13288	0		0	用此剑者犹如地狱修罗，十分凶险	6500	0	0	0	2	0	0	942	2202	300	390	-500	-500	28	1	117	275	37	48	2	0	0	0	2	0	0	0
1232020805	极品修罗之剑+5	84	3	8	2	13288	0		0	用此剑者犹如地狱修罗，十分凶险	7000	500	21000	0	2	0	0	970	2230	312	402	-500	-500	29	1	121	278	39	50	2	0	0	0	2	0	0	0
1232020806	极品修罗之剑+6	84	3	8	2	13288	0		0	用此剑者犹如地狱修罗，十分凶险	7500	700	21000	0	2	0	0	998	2258	324	414	-500	-500	30	1	124	282	40	51	2	0	0	0	2	0	0	0
1232020807	极品修罗之剑+7	84	3	8	2	13288	0		0	用此剑者犹如地狱修罗，十分凶险	8000	900	21000	0	2	0	0	1026	2286	336	426	-500	-500	31	1	128	285	42	53	2	0	0	0	2	0	0	0
1232020808	极品修罗之剑+8	84	4	8	2	13288	0		0	用此剑者犹如地狱修罗，十分凶险	8500	1100	21000	0	2	0	0	1054	2314	348	438	-500	-500	32	1	131	289	43	54	2	0	0	0	2	0	0	0
1232020809	极品修罗之剑+9	84	4	8	2	13288	0		0	用此剑者犹如地狱修罗，十分凶险	9000	1300	21000	0	2	0	0	1082	2342	360	450	-500	-500	33	1	135	292	45	56	2	0	0	0	2	0	0	0
